did	lamb	obj	method	budget	scheme	setM	I	W	RI	RW
d1	2.0	A	brute	2	(0.0, 1.0)	(148, 77)	980	475.4309825528006	-980.0	-475.4309825528006
d1	2.0	A	brute	2	(0.0, 1.0)	(148, 207)	759	374.94483930211203	-759.0	-374.94483930211203
d1	2.0	A	brute	2	(0.0, 1.0)	(148, 80)	1029	497.13427915518827	-1029.0	-497.13427915518827
d1	2.0	A	brute	2	(0.0, 1.0)	(148, 206)	825	403.3036179981636	-825.0	-403.3036179981636
d1	2.0	A	brute	2	(0.0, 1.0)	(148, 86)	1032	509.26101010101	-1032.0	-509.26101010101
d1	2.0	A	brute	2	(0.0, 1.0)	(148, 215)	437	205.83861340679522	-437.0	-205.83861340679522
d1	2.0	A	brute	2	(0.0, 1.0)	(148, 90)	565	272.09838383838377	-565.0	-272.09838383838377
d1	2.0	A	brute	2	(0.0, 1.0)	(148, 92)	884	430.060303030303	-884.0	-430.060303030303
d1	2.0	A	brute	2	(0.0, 1.0)	(148, 96)	637	307.5408999081726	-637.0	-307.5408999081726
d1	2.0	A	brute	2	(0.0, 1.0)	(148, 98)	551	263.55270890725444	-551.0	-263.55270890725444
d1	2.0	A	brute	2	(0.0, 1.0)	(148, 99)	1068	530.5783746556473	-1068.0	-530.5783746556473
d1	2.0	A	brute	2	(0.0, 1.0)	(148, 101)	843	418.13324150596867	-843.0	-418.13324150596867
d1	2.0	A	brute	2	(0.0, 1.0)	(148, 108)	814	404.0948117539028	-814.0	-404.0948117539028
d1	2.0	A	brute	2	(0.0, 1.0)	(148, 111)	993	489.45357208448115	-993.0	-489.45357208448115
d1	2.0	A	brute	2	(0.0, 1.0)	(148, 125)	1091	518.0830578512395	-1091.0	-518.0830578512395
d1	2.0	A	brute	2	(0.0, 1.0)	(20, 22)	767	389.4702479338845	-767.0	-389.4702479338845
d1	2.0	A	brute	2	(0.0, 1.0)	(20, 152)	639	321.65205693296605	-639.0	-321.65205693296605
d1	2.0	A	brute	2	(0.0, 1.0)	(20, 24)	519	263.47393939393936	-519.0	-263.47393939393936
d1	2.0	A	brute	2	(0.0, 1.0)	(20, 27)	940	490.6221303948577	-940.0	-490.6221303948577
d1	2.0	A	brute	2	(0.0, 1.0)	(20, 29)	454	223.08586776859505	-454.0	-223.08586776859505
d1	2.0	A	brute	2	(0.0, 1.0)	(20, 32)	754	390.3494582185492	-754.0	-390.3494582185492
d1	2.0	A	brute	2	(0.0, 1.0)	(20, 33)	743	383.1180991735537	-743.0	-383.1180991735537
d1	2.0	A	brute	2	(0.0, 1.0)	(20, 169)	931	449.69241505968773	-931.0	-449.69241505968773
d1	2.0	A	brute	2	(0.0, 1.0)	(20, 41)	767	397.4778512396693	-767.0	-397.4778512396693
d1	2.0	A	brute	2	(0.0, 1.0)	(20, 44)	890	440.55158861340686	-890.0	-440.55158861340686
d1	2.0	A	brute	2	(0.0, 1.0)	(20, 45)	888	444.2239853076217	-888.0	-444.2239853076217
d1	2.0	A	brute	2	(0.0, 1.0)	(20, 174)	762	366.01891643709826	-762.0	-366.01891643709826
d1	2.0	A	brute	2	(0.0, 1.0)	(20, 173)	979	481.5713039485769	-979.0	-481.5713039485769
d1	2.0	A	brute	2	(0.0, 1.0)	(20, 47)	843	414.0527456382002	-843.0	-414.0527456382002
d1	2.0	A	brute	2	(0.0, 1.0)	(20, 50)	841	411.3344168962351	-841.0	-411.3344168962351
d1	2.0	A	brute	2	(0.0, 1.0)	(20, 53)	1151	552.8416620752985	-1151.0	-552.8416620752985
d1	2.0	A	brute	2	(0.0, 1.0)	(20, 183)	1206	576.1498255280071	-1206.0	-576.1498255280071
d1	2.0	A	brute	2	(0.0, 1.0)	(20, 65)	946	464.28156106519754	-946.0	-464.28156106519754
d1	2.0	A	brute	2	(0.0, 1.0)	(20, 67)	628	313.21232323232323	-628.0	-313.21232323232323
d1	2.0	A	brute	2	(0.0, 1.0)	(20, 196)	381	189.62472910927457	-381.0	-189.62472910927457
d1	2.0	A	brute	2	(0.0, 1.0)	(20, 197)	545	277.9211111111111	-545.0	-277.9211111111111
d1	2.0	A	brute	2	(0.0, 1.0)	(20, 71)	647	310.1800000000001	-647.0	-310.1800000000001
d1	2.0	A	brute	2	(0.0, 1.0)	(20, 72)	1047	499.86023875114773	-1047.0	-499.86023875114773
d1	2.0	A	brute	2	(0.0, 1.0)	(20, 73)	900	449.8749219467402	-900.0	-449.8749219467402
d1	2.0	A	brute	2	(0.0, 1.0)	(20, 74)	683	339.1587327823691	-683.0	-339.1587327823691
d1	2.0	A	brute	2	(0.0, 1.0)	(20, 76)	708	351.7934527089072	-708.0	-351.7934527089072
d1	2.0	A	brute	2	(0.0, 1.0)	(20, 204)	831	417.26688705234164	-831.0	-417.26688705234164
d1	2.0	A	brute	2	(0.0, 1.0)	(20, 77)	891	439.61179063360885	-891.0	-439.61179063360885
d1	2.0	A	brute	2	(0.0, 1.0)	(20, 207)	652	331.45866850321386	-652.0	-331.45866850321386
d1	2.0	A	brute	2	(0.0, 1.0)	(20, 80)	940	461.3150872359963	-940.0	-461.3150872359963
d1	2.0	A	brute	2	(0.0, 1.0)	(20, 206)	733	368.53192837465576	-733.0	-368.53192837465576
d1	2.0	A	brute	2	(0.0, 1.0)	(20, 86)	837	424.36134986225903	-837.0	-424.36134986225903
d1	2.0	A	brute	2	(0.0, 1.0)	(20, 215)	573	278.4598989898989	-573.0	-278.4598989898989
d1	2.0	A	brute	2	(0.0, 1.0)	(20, 90)	458	228.61221303948582	-458.0	-228.61221303948582
d1	2.0	A	brute	2	(0.0, 1.0)	(20, 92)	806	399.6327731864096	-806.0	-399.6327731864096
d1	2.0	A	brute	2	(0.0, 1.0)	(20, 96)	530	264.0547291092745	-530.0	-264.0547291092745
d1	2.0	A	brute	2	(0.0, 1.0)	(20, 98)	444	220.0665381083563	-444.0	-220.0665381083563
d1	2.0	A	brute	2	(0.0, 1.0)	(20, 99)	978	494.3595592286501	-978.0	-494.3595592286501
d1	2.0	A	brute	2	(0.0, 1.0)	(20, 101)	687	349.45961432506874	-687.0	-349.45961432506874
d1	2.0	A	brute	2	(0.0, 1.0)	(20, 108)	707	360.6086409550046	-707.0	-360.6086409550046
d1	2.0	A	brute	2	(0.0, 1.0)	(20, 111)	901	454.6818824609733	-901.0	-454.6818824609733
d1	2.0	A	brute	2	(0.0, 1.0)	(20, 125)	1062	509.84641873278224	-1062.0	-509.84641873278224
d1	2.0	A	brute	2	(0.0, 1.0)	(22, 152)	815	421.4380165289257	-815.0	-421.4380165289257
d1	2.0	A	brute	2	(0.0, 1.0)	(22, 24)	695	363.259898989899	-695.0	-363.259898989899
d1	2.0	A	brute	2	(0.0, 1.0)	(22, 27)	1116	590.4080899908172	-1116.0	-590.4080899908172
d1	2.0	A	brute	2	(0.0, 1.0)	(22, 29)	630	322.8718273645545	-630.0	-322.8718273645545
d1	2.0	A	brute	2	(0.0, 1.0)	(22, 32)	930	490.13541781450874	-930.0	-490.13541781450874
d1	2.0	A	brute	2	(0.0, 1.0)	(22, 33)	919	482.9040587695133	-919.0	-482.9040587695133
d1	2.0	A	brute	2	(0.0, 1.0)	(22, 169)	1122	555.9263085399449	-1122.0	-555.9263085399449
d1	2.0	A	brute	2	(0.0, 1.0)	(22, 41)	943	497.26381083562904	-943.0	-497.26381083562904
d1	2.0	A	brute	2	(0.0, 1.0)	(22, 44)	1031	521.854113865932	-1031.0	-521.854113865932
d1	2.0	A	brute	2	(0.0, 1.0)	(22, 45)	1156	589.0921487603306	-1156.0	-589.0921487603306
d1	2.0	A	brute	2	(0.0, 1.0)	(22, 174)	938	465.8048760330578	-938.0	-465.8048760330578
d1	2.0	A	brute	2	(0.0, 1.0)	(22, 173)	1155	581.3572635445365	-1155.0	-581.3572635445365
d1	2.0	A	brute	2	(0.0, 1.0)	(22, 47)	1042	524.2409274563819	-1042.0	-524.2409274563819
d1	2.0	A	brute	2	(0.0, 1.0)	(22, 50)	1124	562.6505142332414	-1124.0	-562.6505142332414
d1	2.0	A	brute	2	(0.0, 1.0)	(22, 53)	1306	643.1736639118457	-1306.0	-643.1736639118457
d1	2.0	A	brute	2	(0.0, 1.0)	(22, 183)	1382	675.9357851239669	-1382.0	-675.9357851239669
d1	2.0	A	brute	2	(0.0, 1.0)	(22, 65)	1122	564.067520661157	-1122.0	-564.067520661157
d1	2.0	A	brute	2	(0.0, 1.0)	(22, 67)	808	415.7827915518825	-808.0	-415.7827915518825
d1	2.0	A	brute	2	(0.0, 1.0)	(22, 196)	557	289.4106887052341	-557.0	-289.4106887052341
d1	2.0	A	brute	2	(0.0, 1.0)	(22, 197)	721	377.7070707070707	-721.0	-377.7070707070707
d1	2.0	A	brute	2	(0.0, 1.0)	(22, 71)	928	460.58021120293853	-928.0	-460.58021120293853
d1	2.0	A	brute	2	(0.0, 1.0)	(22, 72)	1261	616.496354453627	-1261.0	-616.496354453627
d1	2.0	A	brute	2	(0.0, 1.0)	(22, 73)	1076	549.6608815426996	-1076.0	-549.6608815426996
d1	2.0	A	brute	2	(0.0, 1.0)	(22, 74)	859	438.9446923783287	-859.0	-438.9446923783287
d1	2.0	A	brute	2	(0.0, 1.0)	(22, 76)	884	451.5794123048668	-884.0	-451.5794123048668
d1	2.0	A	brute	2	(0.0, 1.0)	(22, 204)	1007	517.052846648301	-1007.0	-517.052846648301
d1	2.0	A	brute	2	(0.0, 1.0)	(22, 77)	1067	539.3977502295685	-1067.0	-539.3977502295685
d1	2.0	A	brute	2	(0.0, 1.0)	(22, 207)	828	431.24462809917367	-828.0	-431.24462809917367
d1	2.0	A	brute	2	(0.0, 1.0)	(22, 80)	1116	561.1010468319557	-1116.0	-561.1010468319557
d1	2.0	A	brute	2	(0.0, 1.0)	(22, 206)	727	371.65362718089995	-727.0	-371.65362718089995
d1	2.0	A	brute	2	(0.0, 1.0)	(22, 86)	830	425.28435261708006	-830.0	-425.28435261708006
d1	2.0	A	brute	2	(0.0, 1.0)	(22, 215)	749	378.24585858585874	-749.0	-378.24585858585874
d1	2.0	A	brute	2	(0.0, 1.0)	(22, 90)	634	328.39817263544535	-634.0	-328.39817263544535
d1	2.0	A	brute	2	(0.0, 1.0)	(22, 92)	982	499.4187327823692	-982.0	-499.4187327823692
d1	2.0	A	brute	2	(0.0, 1.0)	(22, 96)	706	363.84068870523424	-706.0	-363.84068870523424
d1	2.0	A	brute	2	(0.0, 1.0)	(22, 98)	620	319.85249770431574	-620.0	-319.85249770431574
d1	2.0	A	brute	2	(0.0, 1.0)	(22, 99)	1143	589.078062442608	-1143.0	-589.078062442608
d1	2.0	A	brute	2	(0.0, 1.0)	(22, 101)	912	474.4330303030304	-912.0	-474.4330303030304
d1	2.0	A	brute	2	(0.0, 1.0)	(22, 108)	600	309.6266115702479	-600.0	-309.6266115702479
d1	2.0	A	brute	2	(0.0, 1.0)	(22, 111)	818	416.3697520661158	-818.0	-416.3697520661158
d1	2.0	A	brute	2	(0.0, 1.0)	(22, 125)	1238	609.632378328742	-1238.0	-609.632378328742
d1	2.0	A	brute	2	(0.0, 1.0)	(152, 24)	498	260.4211111111111	-498.0	-260.4211111111111
d1	2.0	A	brute	2	(0.0, 1.0)	(152, 27)	919	487.56930211202945	-919.0	-487.56930211202945
d1	2.0	A	brute	2	(0.0, 1.0)	(152, 29)	360	183.46078053259873	-360.0	-183.46078053259873
d1	2.0	A	brute	2	(0.0, 1.0)	(152, 32)	733	387.29662993572083	-733.0	-387.29662993572083
d1	2.0	A	brute	2	(0.0, 1.0)	(152, 33)	722	380.0652708907255	-722.0	-380.0652708907255
d1	2.0	A	brute	2	(0.0, 1.0)	(152, 169)	925	453.087520661157	-925.0	-453.087520661157
d1	2.0	A	brute	2	(0.0, 1.0)	(152, 41)	746	394.42502295684113	-746.0	-394.42502295684113
d1	2.0	A	brute	2	(0.0, 1.0)	(152, 44)	931	467.000321395776	-931.0	-467.000321395776
d1	2.0	A	brute	2	(0.0, 1.0)	(152, 45)	924	467.95055096418747	-924.0	-467.95055096418747
d1	2.0	A	brute	2	(0.0, 1.0)	(152, 174)	701	342.83629935720853	-701.0	-342.83629935720853
d1	2.0	A	brute	2	(0.0, 1.0)	(152, 173)	838	416.3630303030303	-838.0	-416.3630303030303
d1	2.0	A	brute	2	(0.0, 1.0)	(152, 47)	845	421.40213957759414	-845.0	-421.40213957759414
d1	2.0	A	brute	2	(0.0, 1.0)	(152, 50)	927	459.8117263544536	-927.0	-459.8117263544536
d1	2.0	A	brute	2	(0.0, 1.0)	(152, 53)	1102	536.7907346189165	-1102.0	-536.7907346189165
d1	2.0	A	brute	2	(0.0, 1.0)	(152, 183)	1185	573.0969972451791	-1185.0	-573.0969972451791
d1	2.0	A	brute	2	(0.0, 1.0)	(152, 65)	925	461.2287327823692	-925.0	-461.2287327823692
d1	2.0	A	brute	2	(0.0, 1.0)	(152, 67)	632	322.39796143250686	-632.0	-322.39796143250686
d1	2.0	A	brute	2	(0.0, 1.0)	(152, 196)	360	186.57190082644632	-360.0	-186.57190082644632
d1	2.0	A	brute	2	(0.0, 1.0)	(152, 197)	524	274.868282828283	-524.0	-274.868282828283
d1	2.0	A	brute	2	(0.0, 1.0)	(152, 71)	731	357.7414233241507	-731.0	-357.7414233241507
d1	2.0	A	brute	2	(0.0, 1.0)	(152, 72)	1064	513.6575665748394	-1064.0	-513.6575665748394
d1	2.0	A	brute	2	(0.0, 1.0)	(152, 73)	806	408.9101744719927	-806.0	-408.9101744719927
d1	2.0	A	brute	2	(0.0, 1.0)	(152, 74)	629	319.56996326905426	-629.0	-319.56996326905426
d1	2.0	A	brute	2	(0.0, 1.0)	(152, 76)	654	332.20468319559245	-654.0	-332.20468319559245
d1	2.0	A	brute	2	(0.0, 1.0)	(152, 204)	810	414.21405876951326	-810.0	-414.21405876951326
d1	2.0	A	brute	2	(0.0, 1.0)	(152, 77)	755	376.7503856749312	-755.0	-376.7503856749312
d1	2.0	A	brute	2	(0.0, 1.0)	(152, 207)	631	328.40584022038564	-631.0	-328.40584022038564
d1	2.0	A	brute	2	(0.0, 1.0)	(152, 80)	844	418.58347107438027	-844.0	-418.58347107438027
d1	2.0	A	brute	2	(0.0, 1.0)	(152, 206)	766	391.0263728191001	-766.0	-391.0263728191001
d1	2.0	A	brute	2	(0.0, 1.0)	(152, 86)	943	482.862699724518	-943.0	-482.862699724518
d1	2.0	A	brute	2	(0.0, 1.0)	(152, 215)	552	275.4070707070707	-552.0	-275.4070707070707
d1	2.0	A	brute	2	(0.0, 1.0)	(152, 90)	437	225.5593847566575	-437.0	-225.5593847566575
d1	2.0	A	brute	2	(0.0, 1.0)	(152, 92)	785	396.57994490358124	-785.0	-396.57994490358124
d1	2.0	A	brute	2	(0.0, 1.0)	(152, 96)	509	261.0019008264462	-509.0	-261.0019008264462
d1	2.0	A	brute	2	(0.0, 1.0)	(152, 98)	423	217.01370982552805	-423.0	-217.01370982552805
d1	2.0	A	brute	2	(0.0, 1.0)	(152, 99)	1006	516.4941873278237	-1006.0	-516.4941873278237
d1	2.0	A	brute	2	(0.0, 1.0)	(152, 101)	715	371.5942424242424	-715.0	-371.5942424242424
d1	2.0	A	brute	2	(0.0, 1.0)	(152, 108)	686	357.5558126721763	-686.0	-357.5558126721763
d1	2.0	A	brute	2	(0.0, 1.0)	(152, 111)	934	477.17632690541797	-934.0	-477.17632690541797
d1	2.0	A	brute	2	(0.0, 1.0)	(152, 125)	1041	506.7935904499541	-1041.0	-506.7935904499541
d1	2.0	A	brute	2	(0.0, 1.0)	(24, 27)	643	344.24997245179054	-643.0	-344.24997245179054
d1	2.0	A	brute	2	(0.0, 1.0)	(24, 29)	293	151.61437098255277	-293.0	-151.61437098255277
d1	2.0	A	brute	2	(0.0, 1.0)	(24, 32)	457	243.9773002754821	-457.0	-243.9773002754821
d1	2.0	A	brute	2	(0.0, 1.0)	(24, 33)	446	236.74594123048672	-446.0	-236.74594123048672
d1	2.0	A	brute	2	(0.0, 1.0)	(24, 169)	805	394.90940312213047	-805.0	-394.90940312213047
d1	2.0	A	brute	2	(0.0, 1.0)	(24, 41)	508	272.95451790633615	-508.0	-272.95451790633615
d1	2.0	A	brute	2	(0.0, 1.0)	(24, 44)	787	397.01298438934805	-787.0	-397.01298438934805
d1	2.0	A	brute	2	(0.0, 1.0)	(24, 45)	839	428.0752433425162	-839.0	-428.0752433425162
d1	2.0	A	brute	2	(0.0, 1.0)	(24, 174)	621	304.7879706152434	-621.0	-304.7879706152434
d1	2.0	A	brute	2	(0.0, 1.0)	(24, 173)	838	420.3403581267218	-838.0	-420.3403581267218
d1	2.0	A	brute	2	(0.0, 1.0)	(24, 47)	725	363.22402203856745	-725.0	-363.22402203856745
d1	2.0	A	brute	2	(0.0, 1.0)	(24, 50)	807	401.6336088154271	-807.0	-401.6336088154271
d1	2.0	A	brute	2	(0.0, 1.0)	(24, 53)	986	479.80149678604243	-986.0	-479.80149678604243
d1	2.0	A	brute	2	(0.0, 1.0)	(24, 183)	1056	510.7478145087236	-1056.0	-510.7478145087236
d1	2.0	A	brute	2	(0.0, 1.0)	(24, 65)	805	403.05061524334246	-805.0	-403.05061524334246
d1	2.0	A	brute	2	(0.0, 1.0)	(24, 67)	512	264.2198438934803	-512.0	-264.2198438934803
d1	2.0	A	brute	2	(0.0, 1.0)	(24, 196)	240	128.3937832874197	-240.0	-128.3937832874197
d1	2.0	A	brute	2	(0.0, 1.0)	(24, 197)	348	186.49921028466483	-348.0	-186.49921028466483
d1	2.0	A	brute	2	(0.0, 1.0)	(24, 71)	611	299.563305785124	-611.0	-299.563305785124
d1	2.0	A	brute	2	(0.0, 1.0)	(24, 72)	944	455.47944903581276	-944.0	-455.47944903581276
d1	2.0	A	brute	2	(0.0, 1.0)	(24, 73)	759	388.64397612488534	-759.0	-388.64397612488534
d1	2.0	A	brute	2	(0.0, 1.0)	(24, 74)	542	277.9277869605143	-542.0	-277.9277869605143
d1	2.0	A	brute	2	(0.0, 1.0)	(24, 76)	567	290.56250688705245	-567.0	-290.56250688705245
d1	2.0	A	brute	2	(0.0, 1.0)	(24, 204)	690	356.0359412304865	-690.0	-356.0359412304865
d1	2.0	A	brute	2	(0.0, 1.0)	(24, 77)	750	378.3808448117539	-750.0	-378.3808448117539
d1	2.0	A	brute	2	(0.0, 1.0)	(24, 207)	511	270.227722681359	-511.0	-270.227722681359
d1	2.0	A	brute	2	(0.0, 1.0)	(24, 80)	799	400.08414141414147	-799.0	-400.08414141414147
d1	2.0	A	brute	2	(0.0, 1.0)	(24, 206)	646	332.8482552800734	-646.0	-332.8482552800734
d1	2.0	A	brute	2	(0.0, 1.0)	(24, 86)	823	424.6845821854912	-823.0	-424.6845821854912
d1	2.0	A	brute	2	(0.0, 1.0)	(24, 215)	432	217.2289531680441	-432.0	-217.2289531680441
d1	2.0	A	brute	2	(0.0, 1.0)	(24, 90)	317	167.38126721763084	-317.0	-167.38126721763084
d1	2.0	A	brute	2	(0.0, 1.0)	(24, 92)	665	338.4018273645545	-665.0	-338.4018273645545
d1	2.0	A	brute	2	(0.0, 1.0)	(24, 96)	389	202.82378328741967	-389.0	-202.82378328741967
d1	2.0	A	brute	2	(0.0, 1.0)	(24, 98)	303	158.83559228650137	-303.0	-158.83559228650137
d1	2.0	A	brute	2	(0.0, 1.0)	(24, 99)	886	458.31606978879705	-886.0	-458.31606978879705
d1	2.0	A	brute	2	(0.0, 1.0)	(24, 101)	595	313.4161248852158	-595.0	-313.4161248852158
d1	2.0	A	brute	2	(0.0, 1.0)	(24, 108)	566	299.3776951331496	-566.0	-299.3776951331496
d1	2.0	A	brute	2	(0.0, 1.0)	(24, 111)	814	418.9982093663913	-814.0	-418.9982093663913
d1	2.0	A	brute	2	(0.0, 1.0)	(24, 125)	921	448.6154729109274	-921.0	-448.6154729109274
d1	2.0	A	brute	2	(0.0, 1.0)	(27, 29)	714	378.76256198347113	-714.0	-378.76256198347113
d1	2.0	A	brute	2	(0.0, 1.0)	(27, 32)	629	336.781533516988	-629.0	-336.781533516988
d1	2.0	A	brute	2	(0.0, 1.0)	(27, 33)	629	336.781533516988	-629.0	-336.781533516988
d1	2.0	A	brute	2	(0.0, 1.0)	(27, 169)	1226	622.0575941230486	-1226.0	-622.0575941230486
d1	2.0	A	brute	2	(0.0, 1.0)	(27, 41)	619	332.44075298438935	-619.0	-332.44075298438935
d1	2.0	A	brute	2	(0.0, 1.0)	(27, 44)	1181	610.1718824609733	-1181.0	-610.1718824609733
d1	2.0	A	brute	2	(0.0, 1.0)	(27, 45)	1260	655.2234343434344	-1260.0	-655.2234343434344
d1	2.0	A	brute	2	(0.0, 1.0)	(27, 174)	1042	531.9361616161616	-1042.0	-531.9361616161616
d1	2.0	A	brute	2	(0.0, 1.0)	(27, 173)	1259	647.4885491276401	-1259.0	-647.4885491276401
d1	2.0	A	brute	2	(0.0, 1.0)	(27, 47)	1120	577.2084205693299	-1120.0	-577.2084205693299
d1	2.0	A	brute	2	(0.0, 1.0)	(27, 50)	1202	615.6180073461893	-1202.0	-615.6180073461893
d1	2.0	A	brute	2	(0.0, 1.0)	(27, 53)	1339	671.5407438016529	-1339.0	-671.5407438016529
d1	2.0	A	brute	2	(0.0, 1.0)	(27, 183)	1486	742.0670707070709	-1486.0	-742.0670707070709
d1	2.0	A	brute	2	(0.0, 1.0)	(27, 65)	1201	617.5640863177227	-1201.0	-617.5640863177227
d1	2.0	A	brute	2	(0.0, 1.0)	(27, 67)	933	491.3680348943986	-933.0	-491.3680348943986
d1	2.0	A	brute	2	(0.0, 1.0)	(27, 196)	661	355.5419742883379	-661.0	-355.5419742883379
d1	2.0	A	brute	2	(0.0, 1.0)	(27, 197)	742	397.95238751147843	-742.0	-397.95238751147843
d1	2.0	A	brute	2	(0.0, 1.0)	(27, 71)	1032	526.7114967860423	-1032.0	-526.7114967860423
d1	2.0	A	brute	2	(0.0, 1.0)	(27, 72)	1365	682.627640036731	-1365.0	-682.627640036731
d1	2.0	A	brute	2	(0.0, 1.0)	(27, 73)	1101	573.2413223140497	-1101.0	-573.2413223140497
d1	2.0	A	brute	2	(0.0, 1.0)	(27, 74)	928	486.8255922865013	-928.0	-486.8255922865013
d1	2.0	A	brute	2	(0.0, 1.0)	(27, 76)	928	486.8255922865013	-928.0	-486.8255922865013
d1	2.0	A	brute	2	(0.0, 1.0)	(27, 204)	1111	583.1841322314052	-1111.0	-583.1841322314052
d1	2.0	A	brute	2	(0.0, 1.0)	(27, 77)	1136	587.2786501377411	-1136.0	-587.2786501377411
d1	2.0	A	brute	2	(0.0, 1.0)	(27, 207)	888	473.22491276400376	-888.0	-473.22491276400376
d1	2.0	A	brute	2	(0.0, 1.0)	(27, 80)	1185	608.9819467401287	-1185.0	-608.9819467401287
d1	2.0	A	brute	2	(0.0, 1.0)	(27, 206)	1067	559.9964462809918	-1067.0	-559.9964462809918
d1	2.0	A	brute	2	(0.0, 1.0)	(27, 86)	1244	651.8327731864096	-1244.0	-651.8327731864096
d1	2.0	A	brute	2	(0.0, 1.0)	(27, 215)	853	444.37714416896233	-853.0	-444.37714416896233
d1	2.0	A	brute	2	(0.0, 1.0)	(27, 90)	738	394.52945821854905	-738.0	-394.52945821854905
d1	2.0	A	brute	2	(0.0, 1.0)	(27, 92)	1086	565.550018365473	-1086.0	-565.550018365473
d1	2.0	A	brute	2	(0.0, 1.0)	(27, 96)	810	429.9719742883379	-810.0	-429.9719742883379
d1	2.0	A	brute	2	(0.0, 1.0)	(27, 98)	724	385.9837832874197	-724.0	-385.9837832874197
d1	2.0	A	brute	2	(0.0, 1.0)	(27, 99)	1307	685.4642607897154	-1307.0	-685.4642607897154
d1	2.0	A	brute	2	(0.0, 1.0)	(27, 101)	1016	540.564315886134	-1016.0	-540.564315886134
d1	2.0	A	brute	2	(0.0, 1.0)	(27, 108)	987	526.525886134068	-987.0	-526.525886134068
d1	2.0	A	brute	2	(0.0, 1.0)	(27, 111)	1235	646.1464003673094	-1235.0	-646.1464003673094
d1	2.0	A	brute	2	(0.0, 1.0)	(27, 125)	1317	663.1289439853076	-1317.0	-663.1289439853076
d1	2.0	A	brute	2	(0.0, 1.0)	(29, 32)	528	278.4898898071625	-528.0	-278.4898898071625
d1	2.0	A	brute	2	(0.0, 1.0)	(29, 33)	517	271.2585307621671	-517.0	-271.2585307621671
d1	2.0	A	brute	2	(0.0, 1.0)	(29, 169)	740	354.5213314967861	-740.0	-354.5213314967861
d1	2.0	A	brute	2	(0.0, 1.0)	(29, 41)	541	285.61828282828276	-541.0	-285.61828282828276
d1	2.0	A	brute	2	(0.0, 1.0)	(29, 44)	746	368.434132231405	-746.0	-368.434132231405
d1	2.0	A	brute	2	(0.0, 1.0)	(29, 45)	774	387.6871717171718	-774.0	-387.6871717171718
d1	2.0	A	brute	2	(0.0, 1.0)	(29, 174)	556	264.39989898989904	-556.0	-264.39989898989904
d1	2.0	A	brute	2	(0.0, 1.0)	(29, 173)	773	379.9522865013775	-773.0	-379.9522865013775
d1	2.0	A	brute	2	(0.0, 1.0)	(29, 47)	660	322.8359504132231	-660.0	-322.8359504132231
d1	2.0	A	brute	2	(0.0, 1.0)	(29, 50)	742	361.2455371900826	-742.0	-361.2455371900826
d1	2.0	A	brute	2	(0.0, 1.0)	(29, 53)	917	438.2245454545453	-917.0	-438.2245454545453
d1	2.0	A	brute	2	(0.0, 1.0)	(29, 183)	1000	474.53080808080813	-1000.0	-474.53080808080813
d1	2.0	A	brute	2	(0.0, 1.0)	(29, 65)	740	362.6625436179982	-740.0	-362.6625436179982
d1	2.0	A	brute	2	(0.0, 1.0)	(29, 67)	447	223.8317722681359	-447.0	-223.8317722681359
d1	2.0	A	brute	2	(0.0, 1.0)	(29, 196)	175	88.00571166207531	-175.0	-88.00571166207531
d1	2.0	A	brute	2	(0.0, 1.0)	(29, 197)	339	176.3020936639119	-339.0	-176.3020936639119
d1	2.0	A	brute	2	(0.0, 1.0)	(29, 71)	546	259.1752341597796	-546.0	-259.1752341597796
d1	2.0	A	brute	2	(0.0, 1.0)	(29, 72)	879	415.0913774104683	-879.0	-415.0913774104683
d1	2.0	A	brute	2	(0.0, 1.0)	(29, 73)	694	348.2559044995408	-694.0	-348.2559044995408
d1	2.0	A	brute	2	(0.0, 1.0)	(29, 74)	477	237.5397153351699	-477.0	-237.5397153351699
d1	2.0	A	brute	2	(0.0, 1.0)	(29, 76)	502	250.17443526170803	-502.0	-250.17443526170803
d1	2.0	A	brute	2	(0.0, 1.0)	(29, 204)	625	315.6478696051423	-625.0	-315.6478696051423
d1	2.0	A	brute	2	(0.0, 1.0)	(29, 77)	685	337.9927731864095	-685.0	-337.9927731864095
d1	2.0	A	brute	2	(0.0, 1.0)	(29, 207)	446	229.83965105601467	-446.0	-229.83965105601467
d1	2.0	A	brute	2	(0.0, 1.0)	(29, 80)	734	359.6960697887971	-734.0	-359.6960697887971
d1	2.0	A	brute	2	(0.0, 1.0)	(29, 206)	581	292.46018365472906	-581.0	-292.46018365472906
d1	2.0	A	brute	2	(0.0, 1.0)	(29, 86)	758	384.2965105601469	-758.0	-384.2965105601469
d1	2.0	A	brute	2	(0.0, 1.0)	(29, 215)	367	176.84088154269972	-367.0	-176.84088154269972
d1	2.0	A	brute	2	(0.0, 1.0)	(29, 90)	252	126.9931955922865	-252.0	-126.9931955922865
d1	2.0	A	brute	2	(0.0, 1.0)	(29, 92)	600	298.0137557392102	-600.0	-298.0137557392102
d1	2.0	A	brute	2	(0.0, 1.0)	(29, 96)	324	162.43571166207528	-324.0	-162.43571166207528
d1	2.0	A	brute	2	(0.0, 1.0)	(29, 98)	238	118.44752066115704	-238.0	-118.44752066115704
d1	2.0	A	brute	2	(0.0, 1.0)	(29, 99)	821	417.92799816345274	-821.0	-417.92799816345274
