did	lamb	obj	method	budget	scheme	setM_star	I	W	RI	RW
d1	2.0	I	h2	2	(0.9, 0.9)	{53, 143}	4	3.64	0.0	0.32
d1	2.0	I	h2	2	(0.9, 0.95)	{53, 143}	4	3.64	-0.2	0.14
d1	2.0	I	h2	2	(0.9, 1.0)	{53, 143}	4	3.64	-0.4	-0.04
d1	2.0	I	h2	2	(0.95, 0.0)	{53}	0	0	0.0	0.0
d1	2.0	I	h2	2	(0.95, 0.05)	{53}	0	0	0.0	0.0
d1	2.0	I	h2	2	(0.95, 0.1)	{53}	0	0	0.0	0.0
d1	2.0	I	h2	2	(0.95, 0.15)	{72, 53}	0	0	0.0	0.0
d1	2.0	I	h2	2	(0.95, 0.2)	{53, 143}	0	0	0.0	0.0
d1	2.0	I	h2	2	(0.95, 0.25)	{53, 143}	0	0	0.0	0.0
d1	2.0	I	h2	2	(0.95, 0.3)	{53, 143}	0	0	0.0	0.0
d1	2.0	I	h2	2	(0.95, 0.35)	{53, 143}	0	0	0.0	0.0
d1	2.0	I	h2	2	(0.95, 0.4)	{53, 143}	0	0	0.0	0.0
d1	2.0	I	h2	2	(0.95, 0.45)	{53, 143}	0	0	0.0	0.0
d1	2.0	I	h2	2	(0.95, 0.5)	{53, 143}	0	0	0.0	0.0
d1	2.0	I	h2	2	(0.95, 0.55)	{53, 143}	0	0	0.0	0.0
d1	2.0	I	h2	2	(0.95, 0.6)	{53, 143}	0	0	0.0	0.0
d1	2.0	I	h2	2	(0.95, 0.65)	{53, 143}	0	0	0.0	0.0
d1	2.0	I	h2	2	(0.95, 0.7)	{53, 143}	0	0	0.0	0.0
d1	2.0	I	h2	2	(0.95, 0.75)	{53, 143}	0	0	0.0	0.0
d1	2.0	I	h2	2	(0.95, 0.8)	{53, 143}	0	0	0.0	0.0
d1	2.0	I	h2	2	(0.95, 0.85)	{53, 143}	0	0	0.0	0.0
d1	2.0	I	h2	2	(0.95, 0.9)	{53, 143}	0	0	0.0	0.0
d1	2.0	I	h2	2	(0.95, 0.95)	{53, 143}	0	0	0.0	0.0
d1	2.0	I	h2	2	(0.95, 1.0)	{53, 143}	0	0	0.0	0.0
d1	2.0	I	h2	2	(1.0, 0.0)	{53}	0	0	0.0	0.0
d1	2.0	I	h2	2	(1.0, 0.05)	{53}	0	0	0.0	0.0
d1	2.0	I	h2	2	(1.0, 0.1)	{53}	0	0	0.0	0.0
d1	2.0	I	h2	2	(1.0, 0.15)	{72, 53}	0	0	0.0	0.0
d1	2.0	I	h2	2	(1.0, 0.2)	{53, 143}	0	0	0.0	0.0
d1	2.0	I	h2	2	(1.0, 0.25)	{53, 143}	0	0	0.0	0.0
d1	2.0	I	h2	2	(1.0, 0.3)	{53, 143}	0	0	0.0	0.0
d1	2.0	I	h2	2	(1.0, 0.35)	{53, 143}	0	0	0.0	0.0
d1	2.0	I	h2	2	(1.0, 0.4)	{53, 143}	0	0	0.0	0.0
d1	2.0	I	h2	2	(1.0, 0.45)	{53, 143}	0	0	0.0	0.0
d1	2.0	I	h2	2	(1.0, 0.5)	{53, 143}	0	0	0.0	0.0
d1	2.0	I	h2	2	(1.0, 0.55)	{53, 143}	0	0	0.0	0.0
d1	2.0	I	h2	2	(1.0, 0.6)	{53, 143}	0	0	0.0	0.0
d1	2.0	I	h2	2	(1.0, 0.65)	{53, 143}	0	0	0.0	0.0
d1	2.0	I	h2	2	(1.0, 0.7)	{53, 143}	0	0	0.0	0.0
d1	2.0	I	h2	2	(1.0, 0.75)	{53, 143}	0	0	0.0	0.0
d1	2.0	I	h2	2	(1.0, 0.8)	{53, 143}	0	0	0.0	0.0
d1	2.0	I	h2	2	(1.0, 0.85)	{53, 143}	0	0	0.0	0.0
d1	2.0	I	h2	2	(1.0, 0.9)	{53, 143}	0	0	0.0	0.0
d1	2.0	I	h2	2	(1.0, 0.95)	{53, 143}	0	0	0.0	0.0
d1	2.0	I	h2	2	(1.0, 1.0)	{53, 143}	0	0	0.0	0.0
d1	2.0	I	h2	3	(0.0, 0.0)	{53}	821	390.49	0.0	0.0
d1	2.0	I	h2	3	(0.0, 0.05)	{53}	821	390.49	-41.05	-19.52
d1	2.0	I	h2	3	(0.0, 0.1)	{53}	821	390.49	-82.1	-39.05
d1	2.0	I	h2	3	(0.0, 0.15)	{72, 53, 125}	1858	883.71	-278.7	-132.56
d1	2.0	I	h2	3	(0.0, 0.2)	{72, 53, 143}	2211	1048.14	-442.2	-209.63
d1	2.0	I	h2	3	(0.0, 0.25)	{72, 53, 143}	2211	1048.14	-552.75	-262.03
d1	2.0	I	h2	3	(0.0, 0.3)	{143, 53, 183}	1930	915.87	-579.0	-274.76
d1	2.0	I	h2	3	(0.0, 0.35)	{143, 53, 183}	1930	915.87	-675.5	-320.56
d1	2.0	I	h2	3	(0.0, 0.4)	{143, 53, 183}	1930	915.87	-772.0	-366.35
d1	2.0	I	h2	3	(0.0, 0.45)	{143, 53, 183}	1930	915.87	-868.5	-412.14
d1	2.0	I	h2	3	(0.0, 0.5)	{143, 53, 183}	1930	915.87	-965.0	-457.94
d1	2.0	I	h2	3	(0.0, 0.55)	{143, 53, 183}	1930	915.87	-1061.5	-503.73
d1	2.0	I	h2	3	(0.0, 0.6)	{143, 53, 183}	1930	915.87	-1158.0	-549.52
d1	2.0	I	h2	3	(0.0, 0.65)	{143, 53, 183}	1930	915.87	-1254.5	-595.32
d1	2.0	I	h2	3	(0.0, 0.7)	{143, 53, 183}	1930	915.87	-1351.0	-641.11
d1	2.0	I	h2	3	(0.0, 0.75)	{143, 53, 183}	1930	915.87	-1447.5	-686.9
d1	2.0	I	h2	3	(0.0, 0.8)	{143, 53, 183}	1930	915.87	-1544.0	-732.7
d1	2.0	I	h2	3	(0.0, 0.85)	{143, 53, 183}	1930	915.87	-1640.5	-778.49
d1	2.0	I	h2	3	(0.0, 0.9)	{143, 53, 183}	1930	915.87	-1737.0	-824.29
d1	2.0	I	h2	3	(0.0, 0.95)	{143, 53, 183}	1930	915.87	-1833.5	-870.08
d1	2.0	I	h2	3	(0.0, 1.0)	{143, 53, 183}	1930	915.87	-1930.0	-915.87
d1	2.0	I	h2	3	(0.05, 0.0)	{53}	821	390.49	41.05	41.05
d1	2.0	I	h2	3	(0.05, 0.05)	{53}	821	390.49	0.0	21.53
d1	2.0	I	h2	3	(0.05, 0.1)	{53}	821	390.49	-41.05	2.0
d1	2.0	I	h2	3	(0.05, 0.15)	{72, 53, 125}	1858	883.71	-185.8	-39.66
d1	2.0	I	h2	3	(0.05, 0.2)	{72, 53, 143}	2211	1048.14	-331.65	-99.08
d1	2.0	I	h2	3	(0.05, 0.25)	{72, 53, 143}	2211	1048.14	-442.2	-151.48
d1	2.0	I	h2	3	(0.05, 0.3)	{143, 53, 183}	1930	915.87	-482.5	-178.26
d1	2.0	I	h2	3	(0.05, 0.35)	{143, 53, 183}	1930	915.87	-579.0	-224.06
d1	2.0	I	h2	3	(0.05, 0.4)	{143, 53, 183}	1930	915.87	-675.5	-269.85
d1	2.0	I	h2	3	(0.05, 0.45)	{143, 53, 183}	1930	915.87	-772.0	-315.64
d1	2.0	I	h2	3	(0.05, 0.5)	{143, 53, 183}	1930	915.87	-868.5	-361.44
d1	2.0	I	h2	3	(0.05, 0.55)	{143, 53, 183}	1930	915.87	-965.0	-407.23
d1	2.0	I	h2	3	(0.05, 0.6)	{143, 53, 183}	1930	915.87	-1061.5	-453.02
d1	2.0	I	h2	3	(0.05, 0.65)	{143, 53, 183}	1930	915.87	-1158.0	-498.82
d1	2.0	I	h2	3	(0.05, 0.7)	{143, 53, 183}	1930	915.87	-1254.5	-544.61
d1	2.0	I	h2	3	(0.05, 0.75)	{143, 53, 183}	1930	915.87	-1351.0	-590.4
d1	2.0	I	h2	3	(0.05, 0.8)	{143, 53, 183}	1930	915.87	-1447.5	-636.2
d1	2.0	I	h2	3	(0.05, 0.85)	{143, 53, 183}	1930	915.87	-1544.0	-681.99
d1	2.0	I	h2	3	(0.05, 0.9)	{143, 53, 183}	1930	915.87	-1640.5	-727.79
d1	2.0	I	h2	3	(0.05, 0.95)	{143, 53, 183}	1930	915.87	-1737.0	-773.58
d1	2.0	I	h2	3	(0.05, 1.0)	{143, 53, 183}	1930	915.87	-1833.5	-819.37
d1	2.0	I	h2	3	(0.1, 0.0)	{53}	821	390.49	82.1	82.1
d1	2.0	I	h2	3	(0.1, 0.05)	{53}	821	390.49	41.05	62.58
d1	2.0	I	h2	3	(0.1, 0.1)	{53}	821	390.49	0.0	43.05
d1	2.0	I	h2	3	(0.1, 0.15)	{72, 53, 125}	1858	883.71	-92.9	53.24
d1	2.0	I	h2	3	(0.1, 0.2)	{72, 53, 143}	2211	1048.14	-221.1	11.47
d1	2.0	I	h2	3	(0.1, 0.25)	{72, 53, 143}	2211	1048.14	-331.65	-40.93
d1	2.0	I	h2	3	(0.1, 0.3)	{143, 53, 183}	1930	915.87	-386.0	-81.76
d1	2.0	I	h2	3	(0.1, 0.35)	{143, 53, 183}	1930	915.87	-482.5	-127.56
d1	2.0	I	h2	3	(0.1, 0.4)	{143, 53, 183}	1930	915.87	-579.0	-173.35
d1	2.0	I	h2	3	(0.1, 0.45)	{143, 53, 183}	1930	915.87	-675.5	-219.14
d1	2.0	I	h2	3	(0.1, 0.5)	{143, 53, 183}	1930	915.87	-772.0	-264.94
d1	2.0	I	h2	3	(0.1, 0.55)	{143, 53, 183}	1930	915.87	-868.5	-310.73
d1	2.0	I	h2	3	(0.1, 0.6)	{143, 53, 183}	1930	915.87	-965.0	-356.52
d1	2.0	I	h2	3	(0.1, 0.65)	{143, 53, 183}	1930	915.87	-1061.5	-402.32
d1	2.0	I	h2	3	(0.1, 0.7)	{143, 53, 183}	1930	915.87	-1158.0	-448.11
d1	2.0	I	h2	3	(0.1, 0.75)	{143, 53, 183}	1930	915.87	-1254.5	-493.9
d1	2.0	I	h2	3	(0.1, 0.8)	{143, 53, 183}	1930	915.87	-1351.0	-539.7
d1	2.0	I	h2	3	(0.1, 0.85)	{143, 53, 183}	1930	915.87	-1447.5	-585.49
d1	2.0	I	h2	3	(0.1, 0.9)	{143, 53, 183}	1930	915.87	-1544.0	-631.29
d1	2.0	I	h2	3	(0.1, 0.95)	{143, 53, 183}	1930	915.87	-1640.5	-677.08
d1	2.0	I	h2	3	(0.1, 1.0)	{143, 53, 183}	1930	915.87	-1737.0	-722.87
d1	2.0	I	h2	3	(0.15, 0.0)	{53}	821	390.49	123.15	123.15
d1	2.0	I	h2	3	(0.15, 0.05)	{53}	821	390.49	82.1	103.63
d1	2.0	I	h2	3	(0.15, 0.1)	{53}	821	390.49	41.05	84.1
d1	2.0	I	h2	3	(0.15, 0.15)	{72, 53, 125}	1858	883.71	0.0	146.14
d1	2.0	I	h2	3	(0.15, 0.2)	{72, 53, 143}	2211	1048.14	-110.55	122.02
d1	2.0	I	h2	3	(0.15, 0.25)	{72, 53, 143}	2211	1048.14	-221.1	69.62
d1	2.0	I	h2	3	(0.15, 0.3)	{143, 53, 183}	1930	915.87	-289.5	14.74
d1	2.0	I	h2	3	(0.15, 0.35)	{143, 53, 183}	1930	915.87	-386.0	-31.06
d1	2.0	I	h2	3	(0.15, 0.4)	{143, 53, 183}	1930	915.87	-482.5	-76.85
d1	2.0	I	h2	3	(0.15, 0.45)	{143, 53, 183}	1930	915.87	-579.0	-122.64
d1	2.0	I	h2	3	(0.15, 0.5)	{143, 53, 183}	1930	915.87	-675.5	-168.44
d1	2.0	I	h2	3	(0.15, 0.55)	{143, 53, 183}	1930	915.87	-772.0	-214.23
d1	2.0	I	h2	3	(0.15, 0.6)	{143, 53, 183}	1930	915.87	-868.5	-260.02
d1	2.0	I	h2	3	(0.15, 0.65)	{143, 53, 183}	1930	915.87	-965.0	-305.82
d1	2.0	I	h2	3	(0.15, 0.7)	{143, 53, 183}	1930	915.87	-1061.5	-351.61
d1	2.0	I	h2	3	(0.15, 0.75)	{143, 53, 183}	1930	915.87	-1158.0	-397.4
d1	2.0	I	h2	3	(0.15, 0.8)	{143, 53, 183}	1930	915.87	-1254.5	-443.2
d1	2.0	I	h2	3	(0.15, 0.85)	{143, 53, 183}	1930	915.87	-1351.0	-488.99
d1	2.0	I	h2	3	(0.15, 0.9)	{143, 53, 183}	1930	915.87	-1447.5	-534.79
d1	2.0	I	h2	3	(0.15, 0.95)	{143, 53, 183}	1930	915.87	-1544.0	-580.58
d1	2.0	I	h2	3	(0.15, 1.0)	{143, 53, 183}	1930	915.87	-1640.5	-626.37
d1	2.0	I	h2	3	(0.2, 0.0)	{53}	821	390.49	164.2	164.2
d1	2.0	I	h2	3	(0.2, 0.05)	{53}	821	390.49	123.15	144.68
d1	2.0	I	h2	3	(0.2, 0.1)	{53}	821	390.49	82.1	125.15
d1	2.0	I	h2	3	(0.2, 0.15)	{72, 53, 125}	1858	883.71	92.9	239.04
d1	2.0	I	h2	3	(0.2, 0.2)	{72, 53, 143}	2211	1048.14	0.0	232.57
d1	2.0	I	h2	3	(0.2, 0.25)	{72, 53, 143}	2211	1048.14	-110.55	180.17
d1	2.0	I	h2	3	(0.2, 0.3)	{143, 53, 183}	1930	915.87	-193.0	111.24
d1	2.0	I	h2	3	(0.2, 0.35)	{143, 53, 183}	1930	915.87	-289.5	65.44
d1	2.0	I	h2	3	(0.2, 0.4)	{143, 53, 183}	1930	915.87	-386.0	19.65
d1	2.0	I	h2	3	(0.2, 0.45)	{143, 53, 183}	1930	915.87	-482.5	-26.14
d1	2.0	I	h2	3	(0.2, 0.5)	{143, 53, 183}	1930	915.87	-579.0	-71.94
d1	2.0	I	h2	3	(0.2, 0.55)	{143, 53, 183}	1930	915.87	-675.5	-117.73
d1	2.0	I	h2	3	(0.2, 0.6)	{143, 53, 183}	1930	915.87	-772.0	-163.52
d1	2.0	I	h2	3	(0.2, 0.65)	{143, 53, 183}	1930	915.87	-868.5	-209.32
d1	2.0	I	h2	3	(0.2, 0.7)	{143, 53, 183}	1930	915.87	-965.0	-255.11
d1	2.0	I	h2	3	(0.2, 0.75)	{143, 53, 183}	1930	915.87	-1061.5	-300.9
d1	2.0	I	h2	3	(0.2, 0.8)	{143, 53, 183}	1930	915.87	-1158.0	-346.7
d1	2.0	I	h2	3	(0.2, 0.85)	{143, 53, 183}	1930	915.87	-1254.5	-392.49
d1	2.0	I	h2	3	(0.2, 0.9)	{143, 53, 183}	1930	915.87	-1351.0	-438.29
d1	2.0	I	h2	3	(0.2, 0.95)	{143, 53, 183}	1930	915.87	-1447.5	-484.08
d1	2.0	I	h2	3	(0.2, 1.0)	{143, 53, 183}	1930	915.87	-1544.0	-529.87
d1	2.0	I	h2	3	(0.25, 0.0)	{53}	821	390.49	205.25	205.25
d1	2.0	I	h2	3	(0.25, 0.05)	{53}	821	390.49	164.2	185.73
d1	2.0	I	h2	3	(0.25, 0.1)	{53}	821	390.49	123.15	166.2
d1	2.0	I	h2	3	(0.25, 0.15)	{72, 53, 125}	1858	883.71	185.8	331.94
d1	2.0	I	h2	3	(0.25, 0.2)	{72, 53, 143}	2211	1048.14	110.55	343.12
d1	2.0	I	h2	3	(0.25, 0.25)	{72, 53, 143}	2211	1048.14	0.0	290.72
d1	2.0	I	h2	3	(0.25, 0.3)	{143, 53, 183}	1930	915.87	-96.5	207.74
d1	2.0	I	h2	3	(0.25, 0.35)	{143, 53, 183}	1930	915.87	-193.0	161.94
d1	2.0	I	h2	3	(0.25, 0.4)	{143, 53, 183}	1930	915.87	-289.5	116.15
d1	2.0	I	h2	3	(0.25, 0.45)	{143, 53, 183}	1930	915.87	-386.0	70.36
d1	2.0	I	h2	3	(0.25, 0.5)	{143, 53, 183}	1930	915.87	-482.5	24.56
d1	2.0	I	h2	3	(0.25, 0.55)	{143, 53, 183}	1930	915.87	-579.0	-21.23
d1	2.0	I	h2	3	(0.25, 0.6)	{143, 53, 183}	1930	915.87	-675.5	-67.02
d1	2.0	I	h2	3	(0.25, 0.65)	{143, 53, 183}	1930	915.87	-772.0	-112.82
d1	2.0	I	h2	3	(0.25, 0.7)	{143, 53, 183}	1930	915.87	-868.5	-158.61
d1	2.0	I	h2	3	(0.25, 0.75)	{143, 53, 183}	1930	915.87	-965.0	-204.4
d1	2.0	I	h2	3	(0.25, 0.8)	{143, 53, 183}	1930	915.87	-1061.5	-250.2
d1	2.0	I	h2	3	(0.25, 0.85)	{143, 53, 183}	1930	915.87	-1158.0	-295.99
d1	2.0	I	h2	3	(0.25, 0.9)	{143, 53, 183}	1930	915.87	-1254.5	-341.79
d1	2.0	I	h2	3	(0.25, 0.95)	{143, 53, 183}	1930	915.87	-1351.0	-387.58
d1	2.0	I	h2	3	(0.25, 1.0)	{143, 53, 183}	1930	915.87	-1447.5	-433.37
d1	2.0	I	h2	3	(0.3, 0.0)	{53}	793	383.06	237.9	237.9
d1	2.0	I	h2	3	(0.3, 0.05)	{53}	793	383.06	198.25	218.75
d1	2.0	I	h2	3	(0.3, 0.1)	{53}	793	383.06	158.6	199.59
d1	2.0	I	h2	3	(0.3, 0.15)	{72, 53, 125}	1798	867.78	269.7	409.23
d1	2.0	I	h2	3	(0.3, 0.2)	{72, 53, 143}	2140	1029.29	214.0	436.14
d1	2.0	I	h2	3	(0.3, 0.25)	{72, 53, 143}	2140	1029.29	107.0	384.68
d1	2.0	I	h2	3	(0.3, 0.3)	{143, 53, 183}	1867	899.15	0.0	290.35
d1	2.0	I	h2	3	(0.3, 0.35)	{143, 53, 183}	1867	899.15	-93.35	245.4
d1	2.0	I	h2	3	(0.3, 0.4)	{143, 53, 183}	1867	899.15	-186.7	200.44
d1	2.0	I	h2	3	(0.3, 0.45)	{143, 53, 183}	1867	899.15	-280.05	155.48
d1	2.0	I	h2	3	(0.3, 0.5)	{143, 53, 183}	1867	899.15	-373.4	110.52
d1	2.0	I	h2	3	(0.3, 0.55)	{143, 53, 183}	1867	899.15	-466.75	65.57
d1	2.0	I	h2	3	(0.3, 0.6)	{143, 53, 183}	1867	899.15	-560.1	20.61
d1	2.0	I	h2	3	(0.3, 0.65)	{143, 53, 183}	1867	899.15	-653.45	-24.35
d1	2.0	I	h2	3	(0.3, 0.7)	{143, 53, 183}	1867	899.15	-746.8	-69.31
d1	2.0	I	h2	3	(0.3, 0.75)	{143, 53, 183}	1867	899.15	-840.15	-114.26
d1	2.0	I	h2	3	(0.3, 0.8)	{143, 53, 183}	1867	899.15	-933.5	-159.22
d1	2.0	I	h2	3	(0.3, 0.85)	{143, 53, 183}	1867	899.15	-1026.85	-204.18
d1	2.0	I	h2	3	(0.3, 0.9)	{143, 53, 183}	1867	899.15	-1120.2	-249.14
d1	2.0	I	h2	3	(0.3, 0.95)	{143, 53, 183}	1867	899.15	-1213.55	-294.1
d1	2.0	I	h2	3	(0.3, 1.0)	{143, 53, 183}	1867	899.15	-1306.9	-339.05
d1	2.0	I	h2	3	(0.35, 0.0)	{53}	744	367.91	260.4	260.4
d1	2.0	I	h2	3	(0.35, 0.05)	{53}	744	367.91	223.2	242.0
d1	2.0	I	h2	3	(0.35, 0.1)	{53}	744	367.91	186.0	223.61
d1	2.0	I	h2	3	(0.35, 0.15)	{72, 53, 125}	1685	832.84	337.0	464.82
d1	2.0	I	h2	3	(0.35, 0.2)	{72, 53, 143}	2007	988.17	301.05	504.82
d1	2.0	I	h2	3	(0.35, 0.25)	{72, 53, 143}	2007	988.17	200.7	455.41
d1	2.0	I	h2	3	(0.35, 0.3)	{143, 53, 183}	1752	863.6	87.6	354.12
d1	2.0	I	h2	3	(0.35, 0.35)	{143, 53, 183}	1752	863.6	0.0	310.94
d1	2.0	I	h2	3	(0.35, 0.4)	{143, 53, 183}	1752	863.6	-87.6	267.76
d1	2.0	I	h2	3	(0.35, 0.45)	{143, 53, 183}	1752	863.6	-175.2	224.58
d1	2.0	I	h2	3	(0.35, 0.5)	{143, 53, 183}	1752	863.6	-262.8	181.4
d1	2.0	I	h2	3	(0.35, 0.55)	{143, 53, 183}	1752	863.6	-350.4	138.22
d1	2.0	I	h2	3	(0.35, 0.6)	{143, 53, 183}	1752	863.6	-438.0	95.04
d1	2.0	I	h2	3	(0.35, 0.65)	{143, 53, 183}	1752	863.6	-525.6	51.86
d1	2.0	I	h2	3	(0.35, 0.7)	{143, 53, 183}	1752	863.6	-613.2	8.68
d1	2.0	I	h2	3	(0.35, 0.75)	{143, 53, 183}	1752	863.6	-700.8	-34.5
d1	2.0	I	h2	3	(0.35, 0.8)	{143, 53, 183}	1752	863.6	-788.4	-77.68
d1	2.0	I	h2	3	(0.35, 0.85)	{143, 53, 183}	1752	863.6	-876.0	-120.86
d1	2.0	I	h2	3	(0.35, 0.9)	{143, 53, 183}	1752	863.6	-963.6	-164.04
d1	2.0	I	h2	3	(0.35, 0.95)	{143, 53, 183}	1752	863.6	-1051.2	-207.22
d1	2.0	I	h2	3	(0.35, 1.0)	{143, 53, 183}	1752	863.6	-1138.8	-250.4
d1	2.0	I	h2	3	(0.4, 0.0)	{53}	655	334.31	262.0	262.0
d1	2.0	I	h2	3	(0.4, 0.05)	{53}	655	334.31	229.25	245.28
d1	2.0	I	h2	3	(0.4, 0.1)	{53}	655	334.31	196.5	228.57
d1	2.0	I	h2	3	(0.4, 0.15)	{72, 53, 125}	1478	754.68	369.5	478.0
d1	2.0	I	h2	3	(0.4, 0.2)	{72, 53, 143}	1759	894.52	351.8	524.7
d1	2.0	I	h2	3	(0.4, 0.25)	{72, 53, 143}	1759	894.52	263.85	479.97
d1	2.0	I	h2	3	(0.4, 0.3)	{143, 53, 183}	1541	783.92	154.1	381.22
d1	2.0	I	h2	3	(0.4, 0.35)	{143, 53, 183}	1541	783.92	77.05	342.03
d1	2.0	I	h2	3	(0.4, 0.4)	{143, 53, 183}	1541	783.92	0.0	302.83
d1	2.0	I	h2	3	(0.4, 0.45)	{143, 53, 183}	1541	783.92	-77.05	263.64
d1	2.0	I	h2	3	(0.4, 0.5)	{143, 53, 183}	1541	783.92	-154.1	224.44
d1	2.0	I	h2	3	(0.4, 0.55)	{143, 53, 183}	1541	783.92	-231.15	185.24
d1	2.0	I	h2	3	(0.4, 0.6)	{143, 53, 183}	1541	783.92	-308.2	146.05
d1	2.0	I	h2	3	(0.4, 0.65)	{143, 53, 183}	1541	783.92	-385.25	106.85
d1	2.0	I	h2	3	(0.4, 0.7)	{143, 53, 183}	1541	783.92	-462.3	67.66
d1	2.0	I	h2	3	(0.4, 0.75)	{143, 53, 183}	1541	783.92	-539.35	28.46
d1	2.0	I	h2	3	(0.4, 0.8)	{143, 53, 183}	1541	783.92	-616.4	-10.73
d1	2.0	I	h2	3	(0.4, 0.85)	{143, 53, 183}	1541	783.92	-693.45	-49.93
d1	2.0	I	h2	3	(0.4, 0.9)	{143, 53, 183}	1541	783.92	-770.5	-89.13
d1	2.0	I	h2	3	(0.4, 0.95)	{143, 53, 183}	1541	783.92	-847.55	-128.32
d1	2.0	I	h2	3	(0.4, 1.0)	{143, 53, 183}	1541	783.92	-924.6	-167.52
d1	2.0	I	h2	3	(0.45, 0.0)	{53}	404	227.9	181.8	181.8
d1	2.0	I	h2	3	(0.45, 0.05)	{53}	404	227.9	161.6	170.4
d1	2.0	I	h2	3	(0.45, 0.1)	{53}	404	227.9	141.4	159.01
d1	2.0	I	h2	3	(0.45, 0.15)	{72, 53, 125}	897	508.0	269.1	327.45
d1	2.0	I	h2	3	(0.45, 0.2)	{72, 53, 143}	1054	595.03	263.5	355.29
d1	2.0	I	h2	3	(0.45, 0.25)	{72, 53, 143}	1054	595.03	210.8	325.54
d1	2.0	I	h2	3	(0.45, 0.3)	{143, 53, 183}	918	519.25	137.7	257.33
d1	2.0	I	h2	3	(0.45, 0.35)	{143, 53, 183}	918	519.25	91.8	231.36
d1	2.0	I	h2	3	(0.45, 0.4)	{143, 53, 183}	918	519.25	45.9	205.4
d1	2.0	I	h2	3	(0.45, 0.45)	{143, 53, 183}	918	519.25	0.0	179.44
d1	2.0	I	h2	3	(0.45, 0.5)	{143, 53, 183}	918	519.25	-45.9	153.48
d1	2.0	I	h2	3	(0.45, 0.55)	{143, 53, 183}	918	519.25	-91.8	127.52
d1	2.0	I	h2	3	(0.45, 0.6)	{143, 53, 183}	918	519.25	-137.7	101.55
d1	2.0	I	h2	3	(0.45, 0.65)	{143, 53, 183}	918	519.25	-183.6	75.59
d1	2.0	I	h2	3	(0.45, 0.7)	{143, 53, 183}	918	519.25	-229.5	49.63
d1	2.0	I	h2	3	(0.45, 0.75)	{143, 53, 183}	918	519.25	-275.4	23.67
d1	2.0	I	h2	3	(0.45, 0.8)	{143, 53, 183}	918	519.25	-321.3	-2.3
d1	2.0	I	h2	3	(0.45, 0.85)	{143, 53, 183}	918	519.25	-367.2	-28.26
d1	2.0	I	h2	3	(0.45, 0.9)	{143, 53, 183}	918	519.25	-413.1	-54.22
d1	2.0	I	h2	3	(0.45, 0.95)	{143, 53, 183}	918	519.25	-459.0	-80.18
d1	2.0	I	h2	3	(0.45, 1.0)	{143, 53, 183}	918	519.25	-504.9	-106.15
d1	2.0	I	h2	3	(0.5, 0.0)	{53}	272	163.41	136.0	136.0
d1	2.0	I	h2	3	(0.5, 0.05)	{53}	272	163.41	122.4	127.83
d1	2.0	I	h2	3	(0.5, 0.1)	{53}	272	163.41	108.8	119.66
d1	2.0	I	h2	3	(0.5, 0.15)	{72, 53, 125}	608	366.85	212.8	248.97
d1	2.0	I	h2	3	(0.5, 0.2)	{72, 53, 143}	711	427.53	213.3	269.99
d1	2.0	I	h2	3	(0.5, 0.25)	{72, 53, 143}	711	427.53	177.75	248.62
d1	2.0	I	h2	3	(0.5, 0.3)	{143, 53, 183}	622	374.57	124.4	198.63
d1	2.0	I	h2	3	(0.5, 0.35)	{143, 53, 183}	622	374.57	93.3	179.9
d1	2.0	I	h2	3	(0.5, 0.4)	{143, 53, 183}	622	374.57	62.2	161.17
d1	2.0	I	h2	3	(0.5, 0.45)	{143, 53, 183}	622	374.57	31.1	142.44
d1	2.0	I	h2	3	(0.5, 0.5)	{143, 53, 183}	622	374.57	0.0	123.71
d1	2.0	I	h2	3	(0.5, 0.55)	{143, 53, 183}	622	374.57	-31.1	104.99
d1	2.0	I	h2	3	(0.5, 0.6)	{143, 53, 183}	622	374.57	-62.2	86.26
d1	2.0	I	h2	3	(0.5, 0.65)	{143, 53, 183}	622	374.57	-93.3	67.53
d1	2.0	I	h2	3	(0.5, 0.7)	{143, 53, 183}	622	374.57	-124.4	48.8
d1	2.0	I	h2	3	(0.5, 0.75)	{143, 53, 183}	622	374.57	-155.5	30.07
d1	2.0	I	h2	3	(0.5, 0.8)	{143, 53, 183}	622	374.57	-186.6	11.34
d1	2.0	I	h2	3	(0.5, 0.85)	{143, 53, 183}	622	374.57	-217.7	-7.39
d1	2.0	I	h2	3	(0.5, 0.9)	{143, 53, 183}	622	374.57	-248.8	-26.11
d1	2.0	I	h2	3	(0.5, 0.95)	{143, 53, 183}	622	374.57	-279.9	-44.84
d1	2.0	I	h2	3	(0.5, 1.0)	{143, 53, 183}	622	374.57	-311.0	-63.57
d1	2.0	I	h2	3	(0.55, 0.0)	{53}	184	118.13	101.2	101.2
d1	2.0	I	h2	3	(0.55, 0.05)	{53}	184	118.13	92.0	95.29
d1	2.0	I	h2	3	(0.55, 0.1)	{53}	184	118.13	82.8	89.39
d1	2.0	I	h2	3	(0.55, 0.15)	{72, 53, 125}	392	255.63	156.8	177.26
d1	2.0	I	h2	3	(0.55, 0.2)	{72, 53, 143}	448	292.12	156.8	187.98
d1	2.0	I	h2	3	(0.55, 0.25)	{72, 53, 143}	448	292.12	134.4	173.37
d1	2.0	I	h2	3	(0.55, 0.3)	{143, 53, 183}	391	255.67	97.75	138.35
