did	lamb	obj	method	budget	scheme	setM_star	I	W	RI	RW
d1	3.0	RI	h2	3	(0.0, 0.45)	{143, 53, 183}	1930	644.38	-868.5	-289.97
d1	3.0	RI	h2	3	(0.0, 0.5)	{143, 53, 183}	1930	644.38	-965.0	-322.19
d1	3.0	RI	h2	3	(0.0, 0.55)	{143, 53, 183}	1930	644.38	-1061.5	-354.41
d1	3.0	RI	h2	3	(0.0, 0.6)	{143, 53, 183}	1930	644.38	-1158.0	-386.63
d1	3.0	RI	h2	3	(0.0, 0.65)	{143, 53, 183}	1930	644.38	-1254.5	-418.85
d1	3.0	RI	h2	3	(0.0, 0.7)	{143, 53, 183}	1930	644.38	-1351.0	-451.07
d1	3.0	RI	h2	3	(0.0, 0.75)	{143, 53, 183}	1930	644.38	-1447.5	-483.29
d1	3.0	RI	h2	3	(0.0, 0.8)	{143, 53, 183}	1930	644.38	-1544.0	-515.51
d1	3.0	RI	h2	3	(0.0, 0.85)	{143, 53, 183}	1930	644.38	-1640.5	-547.72
d1	3.0	RI	h2	3	(0.0, 0.9)	{143, 53, 183}	1930	644.38	-1737.0	-579.94
d1	3.0	RI	h2	3	(0.0, 0.95)	{143, 53, 183}	1930	644.38	-1833.5	-612.16
d1	3.0	RI	h2	3	(0.0, 1.0)	{143, 53, 183}	1930	644.38	-1930.0	-644.38
d1	3.0	RI	h2	3	(0.05, 0.0)	{53}	821	275.01	41.05	41.05
d1	3.0	RI	h2	3	(0.05, 0.05)	{53}	821	275.01	0.0	27.3
d1	3.0	RI	h2	3	(0.05, 0.1)	{53}	821	275.01	-41.05	13.55
d1	3.0	RI	h2	3	(0.05, 0.15)	{53}	821	275.01	-82.1	-0.2
d1	3.0	RI	h2	3	(0.05, 0.2)	{72, 53, 125}	1858	622.74	-278.7	-31.65
d1	3.0	RI	h2	3	(0.05, 0.25)	{72, 53, 125}	1858	622.74	-371.6	-62.79
d1	3.0	RI	h2	3	(0.05, 0.3)	{72, 53, 143}	2211	736.98	-552.75	-110.54
d1	3.0	RI	h2	3	(0.05, 0.35)	{72, 53, 143}	2211	736.98	-663.3	-147.39
d1	3.0	RI	h2	3	(0.05, 0.4)	{143, 53, 183}	1930	644.38	-675.5	-161.25
d1	3.0	RI	h2	3	(0.05, 0.45)	{143, 53, 183}	1930	644.38	-772.0	-193.47
d1	3.0	RI	h2	3	(0.05, 0.5)	{143, 53, 183}	1930	644.38	-868.5	-225.69
d1	3.0	RI	h2	3	(0.05, 0.55)	{143, 53, 183}	1930	644.38	-965.0	-257.91
d1	3.0	RI	h2	3	(0.05, 0.6)	{143, 53, 183}	1930	644.38	-1061.5	-290.13
d1	3.0	RI	h2	3	(0.05, 0.65)	{143, 53, 183}	1930	644.38	-1158.0	-322.35
d1	3.0	RI	h2	3	(0.05, 0.7)	{143, 53, 183}	1930	644.38	-1254.5	-354.57
d1	3.0	RI	h2	3	(0.05, 0.75)	{143, 53, 183}	1930	644.38	-1351.0	-386.79
d1	3.0	RI	h2	3	(0.05, 0.8)	{143, 53, 183}	1930	644.38	-1447.5	-419.01
d1	3.0	RI	h2	3	(0.05, 0.85)	{143, 53, 183}	1930	644.38	-1544.0	-451.22
d1	3.0	RI	h2	3	(0.05, 0.9)	{143, 53, 183}	1930	644.38	-1640.5	-483.44
d1	3.0	RI	h2	3	(0.05, 0.95)	{143, 53, 183}	1930	644.38	-1737.0	-515.66
d1	3.0	RI	h2	3	(0.05, 1.0)	{143, 53, 183}	1930	644.38	-1833.5	-547.88
d1	3.0	RI	h2	3	(0.1, 0.0)	{53}	821	275.01	82.1	82.1
d1	3.0	RI	h2	3	(0.1, 0.05)	{53}	821	275.01	41.05	68.35
d1	3.0	RI	h2	3	(0.1, 0.1)	{53}	821	275.01	0.0	54.6
d1	3.0	RI	h2	3	(0.1, 0.15)	{53}	821	275.01	-41.05	40.85
d1	3.0	RI	h2	3	(0.1, 0.2)	{72, 53, 125}	1858	622.74	-185.8	61.25
d1	3.0	RI	h2	3	(0.1, 0.25)	{72, 53, 125}	1858	622.74	-278.7	30.11
d1	3.0	RI	h2	3	(0.1, 0.3)	{72, 53, 143}	2211	736.98	-442.2	0.01
d1	3.0	RI	h2	3	(0.1, 0.35)	{72, 53, 143}	2211	736.98	-552.75	-36.84
d1	3.0	RI	h2	3	(0.1, 0.4)	{143, 53, 183}	1930	644.38	-579.0	-64.75
d1	3.0	RI	h2	3	(0.1, 0.45)	{143, 53, 183}	1930	644.38	-675.5	-96.97
d1	3.0	RI	h2	3	(0.1, 0.5)	{143, 53, 183}	1930	644.38	-772.0	-129.19
d1	3.0	RI	h2	3	(0.1, 0.55)	{143, 53, 183}	1930	644.38	-868.5	-161.41
d1	3.0	RI	h2	3	(0.1, 0.6)	{143, 53, 183}	1930	644.38	-965.0	-193.63
d1	3.0	RI	h2	3	(0.1, 0.65)	{143, 53, 183}	1930	644.38	-1061.5	-225.85
d1	3.0	RI	h2	3	(0.1, 0.7)	{143, 53, 183}	1930	644.38	-1158.0	-258.07
d1	3.0	RI	h2	3	(0.1, 0.75)	{143, 53, 183}	1930	644.38	-1254.5	-290.29
d1	3.0	RI	h2	3	(0.1, 0.8)	{143, 53, 183}	1930	644.38	-1351.0	-322.51
d1	3.0	RI	h2	3	(0.1, 0.85)	{143, 53, 183}	1930	644.38	-1447.5	-354.72
d1	3.0	RI	h2	3	(0.1, 0.9)	{143, 53, 183}	1930	644.38	-1544.0	-386.94
d1	3.0	RI	h2	3	(0.1, 0.95)	{143, 53, 183}	1930	644.38	-1640.5	-419.16
d1	3.0	RI	h2	3	(0.1, 1.0)	{143, 53, 183}	1930	644.38	-1737.0	-451.38
d1	3.0	RI	h2	3	(0.15, 0.0)	{53}	793	271.19	118.95	118.95
d1	3.0	RI	h2	3	(0.15, 0.05)	{53}	793	271.19	79.3	105.39
d1	3.0	RI	h2	3	(0.15, 0.1)	{53}	793	271.19	39.65	91.83
d1	3.0	RI	h2	3	(0.15, 0.15)	{53}	793	271.19	0.0	78.27
d1	3.0	RI	h2	3	(0.15, 0.2)	{72, 53, 125}	1798	614.54	-89.9	146.79
d1	3.0	RI	h2	3	(0.15, 0.25)	{72, 53, 125}	1798	614.54	-179.8	116.07
d1	3.0	RI	h2	3	(0.15, 0.3)	{72, 53, 143}	2140	727.27	-321.0	102.82
d1	3.0	RI	h2	3	(0.15, 0.35)	{72, 53, 143}	2140	727.27	-428.0	66.45
d1	3.0	RI	h2	3	(0.15, 0.4)	{143, 53, 183}	1867	635.77	-466.75	25.74
d1	3.0	RI	h2	3	(0.15, 0.45)	{143, 53, 183}	1867	635.77	-560.1	-6.05
d1	3.0	RI	h2	3	(0.15, 0.5)	{143, 53, 183}	1867	635.77	-653.45	-37.83
d1	3.0	RI	h2	3	(0.15, 0.55)	{143, 53, 183}	1867	635.77	-746.8	-69.62
d1	3.0	RI	h2	3	(0.15, 0.6)	{143, 53, 183}	1867	635.77	-840.15	-101.41
d1	3.0	RI	h2	3	(0.15, 0.65)	{143, 53, 183}	1867	635.77	-933.5	-133.2
d1	3.0	RI	h2	3	(0.15, 0.7)	{143, 53, 183}	1867	635.77	-1026.85	-164.99
d1	3.0	RI	h2	3	(0.15, 0.75)	{143, 53, 183}	1867	635.77	-1120.2	-196.78
d1	3.0	RI	h2	3	(0.15, 0.8)	{143, 53, 183}	1867	635.77	-1213.55	-228.56
d1	3.0	RI	h2	3	(0.15, 0.85)	{143, 53, 183}	1867	635.77	-1306.9	-260.35
d1	3.0	RI	h2	3	(0.15, 0.9)	{143, 53, 183}	1867	635.77	-1400.25	-292.14
d1	3.0	RI	h2	3	(0.15, 0.95)	{143, 53, 183}	1867	635.77	-1493.6	-323.93
d1	3.0	RI	h2	3	(0.15, 1.0)	{143, 53, 183}	1867	635.77	-1586.95	-355.72
d1	3.0	RI	h2	3	(0.2, 0.0)	{53}	744	262.76	148.8	148.8
d1	3.0	RI	h2	3	(0.2, 0.05)	{53}	744	262.76	111.6	135.66
d1	3.0	RI	h2	3	(0.2, 0.1)	{53}	744	262.76	74.4	122.52
d1	3.0	RI	h2	3	(0.2, 0.15)	{53}	744	262.76	37.2	109.39
d1	3.0	RI	h2	3	(0.2, 0.2)	{72, 53, 125}	1685	595.11	0.0	217.98
d1	3.0	RI	h2	3	(0.2, 0.25)	{72, 53, 125}	1685	595.11	-84.25	188.22
d1	3.0	RI	h2	3	(0.2, 0.3)	{72, 53, 143}	2007	704.4	-200.7	190.08
d1	3.0	RI	h2	3	(0.2, 0.35)	{72, 53, 143}	2007	704.4	-301.05	154.86
d1	3.0	RI	h2	3	(0.2, 0.4)	{143, 53, 183}	1752	616.0	-350.4	104.0
d1	3.0	RI	h2	3	(0.2, 0.45)	{143, 53, 183}	1752	616.0	-438.0	73.2
d1	3.0	RI	h2	3	(0.2, 0.5)	{143, 53, 183}	1752	616.0	-525.6	42.4
d1	3.0	RI	h2	3	(0.2, 0.55)	{143, 53, 183}	1752	616.0	-613.2	11.6
d1	3.0	RI	h2	3	(0.2, 0.6)	{143, 53, 183}	1752	616.0	-700.8	-19.2
d1	3.0	RI	h2	3	(0.2, 0.65)	{143, 53, 183}	1752	616.0	-788.4	-50.0
d1	3.0	RI	h2	3	(0.2, 0.7)	{143, 53, 183}	1752	616.0	-876.0	-80.8
d1	3.0	RI	h2	3	(0.2, 0.75)	{143, 53, 183}	1752	616.0	-963.6	-111.6
d1	3.0	RI	h2	3	(0.2, 0.8)	{143, 53, 183}	1752	616.0	-1051.2	-142.4
d1	3.0	RI	h2	3	(0.2, 0.85)	{143, 53, 183}	1752	616.0	-1138.8	-173.2
d1	3.0	RI	h2	3	(0.2, 0.9)	{143, 53, 183}	1752	616.0	-1226.4	-204.0
d1	3.0	RI	h2	3	(0.2, 0.95)	{143, 53, 183}	1752	616.0	-1314.0	-234.8
d1	3.0	RI	h2	3	(0.2, 1.0)	{143, 53, 183}	1752	616.0	-1401.6	-265.6
d1	3.0	RI	h2	3	(0.25, 0.0)	{53}	655	242.12	163.75	163.75
d1	3.0	RI	h2	3	(0.25, 0.05)	{53}	655	242.12	131.0	151.64
d1	3.0	RI	h2	3	(0.25, 0.1)	{53}	655	242.12	98.25	139.54
d1	3.0	RI	h2	3	(0.25, 0.15)	{53}	655	242.12	65.5	127.43
d1	3.0	RI	h2	3	(0.25, 0.2)	{72, 53, 125}	1478	547.08	73.9	260.08
d1	3.0	RI	h2	3	(0.25, 0.25)	{72, 53, 125}	1478	547.08	0.0	232.73
d1	3.0	RI	h2	3	(0.25, 0.3)	{72, 53, 143}	1759	646.85	-87.95	245.69
d1	3.0	RI	h2	3	(0.25, 0.35)	{72, 53, 143}	1759	646.85	-175.9	213.35
d1	3.0	RI	h2	3	(0.25, 0.4)	{143, 53, 183}	1541	567.03	-231.15	158.44
d1	3.0	RI	h2	3	(0.25, 0.45)	{143, 53, 183}	1541	567.03	-308.2	130.09
d1	3.0	RI	h2	3	(0.25, 0.5)	{143, 53, 183}	1541	567.03	-385.25	101.73
d1	3.0	RI	h2	3	(0.25, 0.55)	{143, 53, 183}	1541	567.03	-462.3	73.38
d1	3.0	RI	h2	3	(0.25, 0.6)	{143, 53, 183}	1541	567.03	-539.35	45.03
d1	3.0	RI	h2	3	(0.25, 0.65)	{143, 53, 183}	1541	567.03	-616.4	16.68
d1	3.0	RI	h2	3	(0.25, 0.7)	{143, 53, 183}	1541	567.03	-693.45	-11.67
d1	3.0	RI	h2	3	(0.25, 0.75)	{143, 53, 183}	1541	567.03	-770.5	-40.02
d1	3.0	RI	h2	3	(0.25, 0.8)	{143, 53, 183}	1541	567.03	-847.55	-68.37
d1	3.0	RI	h2	3	(0.25, 0.85)	{143, 53, 183}	1541	567.03	-924.6	-96.73
d1	3.0	RI	h2	3	(0.25, 0.9)	{143, 53, 183}	1541	567.03	-1001.65	-125.08
d1	3.0	RI	h2	3	(0.25, 0.95)	{143, 53, 183}	1541	567.03	-1078.7	-153.43
d1	3.0	RI	h2	3	(0.25, 1.0)	{143, 53, 183}	1541	567.03	-1155.75	-181.78
d1	3.0	RI	h2	3	(0.3, 0.0)	{53}	485	197.12	145.5	145.5
d1	3.0	RI	h2	3	(0.3, 0.05)	{53}	485	197.12	121.25	135.64
d1	3.0	RI	h2	3	(0.3, 0.1)	{53}	485	197.12	97.0	125.79
d1	3.0	RI	h2	3	(0.3, 0.15)	{53}	485	197.12	72.75	115.93
d1	3.0	RI	h2	3	(0.3, 0.2)	{72, 53, 125}	1084	442.4	108.4	236.72
d1	3.0	RI	h2	3	(0.3, 0.25)	{72, 53, 125}	1084	442.4	54.2	214.6
d1	3.0	RI	h2	3	(0.3, 0.3)	{72, 53, 143}	1284	520.6	0.0	229.02
d1	3.0	RI	h2	3	(0.3, 0.35)	{72, 53, 143}	1284	520.6	-64.2	202.99
d1	3.0	RI	h2	3	(0.3, 0.4)	{143, 53, 183}	1121	455.38	-112.1	154.15
d1	3.0	RI	h2	3	(0.3, 0.45)	{143, 53, 183}	1121	455.38	-168.15	131.38
d1	3.0	RI	h2	3	(0.3, 0.5)	{143, 53, 183}	1121	455.38	-224.2	108.61
d1	3.0	RI	h2	3	(0.3, 0.55)	{143, 53, 183}	1121	455.38	-280.25	85.84
d1	3.0	RI	h2	3	(0.3, 0.6)	{143, 53, 183}	1121	455.38	-336.3	63.07
d1	3.0	RI	h2	3	(0.3, 0.65)	{143, 53, 183}	1121	455.38	-392.35	40.3
d1	3.0	RI	h2	3	(0.3, 0.7)	{143, 53, 183}	1121	455.38	-448.4	17.54
d1	3.0	RI	h2	3	(0.3, 0.75)	{143, 53, 183}	1121	455.38	-504.45	-5.23
d1	3.0	RI	h2	3	(0.3, 0.8)	{143, 53, 183}	1121	455.38	-560.5	-28.0
d1	3.0	RI	h2	3	(0.3, 0.85)	{143, 53, 183}	1121	455.38	-616.55	-50.77
d1	3.0	RI	h2	3	(0.3, 0.9)	{143, 53, 183}	1121	455.38	-672.6	-73.54
d1	3.0	RI	h2	3	(0.3, 0.95)	{143, 53, 183}	1121	455.38	-728.65	-96.31
d1	3.0	RI	h2	3	(0.3, 1.0)	{143, 53, 183}	1121	455.38	-784.7	-119.08
d1	3.0	RI	h2	3	(0.35, 0.0)	{53}	332	148.82	116.2	116.2
d1	3.0	RI	h2	3	(0.35, 0.05)	{53}	332	148.82	99.6	108.76
d1	3.0	RI	h2	3	(0.35, 0.1)	{53}	332	148.82	83.0	101.32
d1	3.0	RI	h2	3	(0.35, 0.15)	{53}	332	148.82	66.4	93.88
d1	3.0	RI	h2	3	(0.35, 0.2)	{72, 53, 125}	736	332.63	110.4	191.07
d1	3.0	RI	h2	3	(0.35, 0.25)	{72, 53, 125}	736	332.63	73.6	174.44
d1	3.0	RI	h2	3	(0.35, 0.3)	{72, 53, 143}	861	387.25	43.05	185.17
d1	3.0	RI	h2	3	(0.35, 0.35)	{72, 53, 143}	861	387.25	0.0	165.81
d1	3.0	RI	h2	3	(0.35, 0.4)	{143, 53, 183}	758	341.12	-37.9	128.85
d1	3.0	RI	h2	3	(0.35, 0.45)	{143, 53, 183}	758	341.12	-75.8	111.8
d1	3.0	RI	h2	3	(0.35, 0.5)	{143, 53, 183}	758	341.12	-113.7	94.74
d1	3.0	RI	h2	3	(0.35, 0.55)	{143, 53, 183}	758	341.12	-151.6	77.69
d1	3.0	RI	h2	3	(0.35, 0.6)	{143, 53, 183}	758	341.12	-189.5	60.63
d1	3.0	RI	h2	3	(0.35, 0.65)	{143, 53, 183}	758	341.12	-227.4	43.57
d1	3.0	RI	h2	3	(0.35, 0.7)	{143, 53, 183}	758	341.12	-265.3	26.52
d1	3.0	RI	h2	3	(0.35, 0.75)	{143, 53, 183}	758	341.12	-303.2	9.46
d1	3.0	RI	h2	3	(0.35, 0.8)	{143, 53, 183}	758	341.12	-341.1	-7.59
d1	3.0	RI	h2	3	(0.35, 0.85)	{143, 53, 183}	758	341.12	-379.0	-24.65
d1	3.0	RI	h2	3	(0.35, 0.9)	{143, 53, 183}	758	341.12	-416.9	-41.7
d1	3.0	RI	h2	3	(0.35, 0.95)	{143, 53, 183}	758	341.12	-454.8	-58.76
d1	3.0	RI	h2	3	(0.35, 1.0)	{143, 53, 183}	758	341.12	-492.7	-75.82
d1	3.0	RI	h2	3	(0.4, 0.0)	{53}	184	95.21	73.6	73.6
d1	3.0	RI	h2	3	(0.4, 0.05)	{53}	184	95.21	64.4	68.84
d1	3.0	RI	h2	3	(0.4, 0.1)	{53}	184	95.21	55.2	64.08
d1	3.0	RI	h2	3	(0.4, 0.15)	{53}	184	95.21	46.0	59.32
d1	3.0	RI	h2	3	(0.4, 0.2)	{72, 53, 125}	392	207.74	78.4	115.25
d1	3.0	RI	h2	3	(0.4, 0.25)	{72, 53, 125}	392	207.74	58.8	104.86
d1	3.0	RI	h2	3	(0.4, 0.3)	{72, 53, 143}	448	237.27	44.8	108.02
d1	3.0	RI	h2	3	(0.4, 0.35)	{72, 53, 143}	448	237.27	22.4	96.16
d1	3.0	RI	h2	3	(0.4, 0.4)	{143, 53, 183}	391	207.92	0.0	73.23
d1	3.0	RI	h2	3	(0.4, 0.45)	{143, 53, 183}	391	207.92	-19.55	62.83
d1	3.0	RI	h2	3	(0.4, 0.5)	{143, 53, 183}	391	207.92	-39.1	52.44
d1	3.0	RI	h2	3	(0.4, 0.55)	{143, 53, 183}	391	207.92	-58.65	42.04
d1	3.0	RI	h2	3	(0.4, 0.6)	{143, 53, 183}	391	207.92	-78.2	31.65
d1	3.0	RI	h2	3	(0.4, 0.65)	{143, 53, 183}	391	207.92	-97.75	21.25
d1	3.0	RI	h2	3	(0.4, 0.7)	{143, 53, 183}	391	207.92	-117.3	10.85
d1	3.0	RI	h2	3	(0.4, 0.75)	{143, 53, 183}	391	207.92	-136.85	0.46
d1	3.0	RI	h2	3	(0.4, 0.8)	{143, 53, 183}	391	207.92	-156.4	-9.94
d1	3.0	RI	h2	3	(0.4, 0.85)	{143, 53, 183}	391	207.92	-175.95	-20.33
d1	3.0	RI	h2	3	(0.4, 0.9)	{143, 53, 183}	391	207.92	-195.5	-30.73
d1	3.0	RI	h2	3	(0.4, 0.95)	{143, 53, 183}	391	207.92	-215.05	-41.13
d1	3.0	RI	h2	3	(0.4, 1.0)	{143, 53, 183}	391	207.92	-234.6	-51.52
d1	3.0	RI	h2	3	(0.45, 0.0)	{53}	153	81.93	68.85	68.85
d1	3.0	RI	h2	3	(0.45, 0.05)	{53}	153	81.93	61.2	64.75
d1	3.0	RI	h2	3	(0.45, 0.1)	{53}	153	81.93	53.55	60.66
d1	3.0	RI	h2	3	(0.45, 0.15)	{53}	153	81.93	45.9	56.56
d1	3.0	RI	h2	3	(0.45, 0.2)	{72, 53, 125}	331	181.73	82.75	112.6
d1	3.0	RI	h2	3	(0.45, 0.25)	{72, 53, 125}	331	181.73	66.2	103.52
d1	3.0	RI	h2	3	(0.45, 0.3)	{72, 53, 143}	382	209.16	57.3	109.15
d1	3.0	RI	h2	3	(0.45, 0.35)	{72, 53, 143}	382	209.16	38.2	98.7
d1	3.0	RI	h2	3	(0.45, 0.4)	{143, 53, 183}	341	186.66	17.05	78.78
d1	3.0	RI	h2	3	(0.45, 0.45)	{143, 53, 183}	341	186.66	0.0	69.45
d1	3.0	RI	h2	3	(0.45, 0.5)	{143, 53, 183}	341	186.66	-17.05	60.12
d1	3.0	RI	h2	3	(0.45, 0.55)	{143, 53, 183}	341	186.66	-34.1	50.79
d1	3.0	RI	h2	3	(0.45, 0.6)	{143, 53, 183}	341	186.66	-51.15	41.45
d1	3.0	RI	h2	3	(0.45, 0.65)	{143, 53, 183}	341	186.66	-68.2	32.12
d1	3.0	RI	h2	3	(0.45, 0.7)	{143, 53, 183}	341	186.66	-85.25	22.79
d1	3.0	RI	h2	3	(0.45, 0.75)	{143, 53, 183}	341	186.66	-102.3	13.45
d1	3.0	RI	h2	3	(0.45, 0.8)	{143, 53, 183}	341	186.66	-119.35	4.12
d1	3.0	RI	h2	3	(0.45, 0.85)	{143, 53, 183}	341	186.66	-136.4	-5.21
d1	3.0	RI	h2	3	(0.45, 0.9)	{143, 53, 183}	341	186.66	-153.45	-14.55
d1	3.0	RI	h2	3	(0.45, 0.95)	{143, 53, 183}	341	186.66	-170.5	-23.88
d1	3.0	RI	h2	3	(0.45, 1.0)	{143, 53, 183}	341	186.66	-187.55	-33.21
d1	3.0	RI	h2	3	(0.5, 0.0)	{53}	68	42.16	34.0	34.0
d1	3.0	RI	h2	3	(0.5, 0.05)	{53}	68	42.16	30.6	31.89
d1	3.0	RI	h2	3	(0.5, 0.1)	{53}	68	42.16	27.2	29.78
d1	3.0	RI	h2	3	(0.5, 0.15)	{53}	68	42.16	23.8	27.68
d1	3.0	RI	h2	3	(0.5, 0.2)	{72, 53, 125}	172	107.12	51.6	64.58
d1	3.0	RI	h2	3	(0.5, 0.25)	{72, 53, 125}	172	107.12	43.0	59.22
d1	3.0	RI	h2	3	(0.5, 0.3)	{72, 53, 143}	207	126.97	41.4	65.41
d1	3.0	RI	h2	3	(0.5, 0.35)	{72, 53, 143}	207	126.97	31.05	59.06
d1	3.0	RI	h2	3	(0.5, 0.4)	{143, 53, 183}	191	116.16	19.1	49.04
d1	3.0	RI	h2	3	(0.5, 0.45)	{143, 53, 183}	191	116.16	9.55	43.23
d1	3.0	RI	h2	3	(0.5, 0.5)	{143, 53, 183}	191	116.16	0.0	37.42
d1	3.0	RI	h2	3	(0.5, 0.55)	{143, 53, 183}	191	116.16	-9.55	31.61
d1	3.0	RI	h2	3	(0.5, 0.6)	{143, 53, 183}	191	116.16	-19.1	25.81
d1	3.0	RI	h2	3	(0.5, 0.65)	{143, 53, 183}	191	116.16	-28.65	20.0
d1	3.0	RI	h2	3	(0.5, 0.7)	{143, 53, 183}	191	116.16	-38.2	14.19
d1	3.0	RI	h2	3	(0.5, 0.75)	{143, 53, 183}	191	116.16	-47.75	8.38
d1	3.0	RI	h2	3	(0.5, 0.8)	{143, 53, 183}	191	116.16	-57.3	2.57
d1	3.0	RI	h2	3	(0.5, 0.85)	{143, 53, 183}	191	116.16	-66.85	-3.23
d1	3.0	RI	h2	3	(0.5, 0.9)	{143, 53, 183}	191	116.16	-76.4	-9.04
d1	3.0	RI	h2	3	(0.5, 0.95)	{143, 53, 183}	191	116.16	-85.95	-14.85
d1	3.0	RI	h2	3	(0.5, 1.0)	{143, 53, 183}	191	116.16	-95.5	-20.66
d1	3.0	RI	h2	3	(0.55, 0.0)	{53}	39	26.87	21.45	21.45
d1	3.0	RI	h2	3	(0.55, 0.05)	{53}	39	26.87	19.5	20.11
d1	3.0	RI	h2	3	(0.55, 0.1)	{53}	39	26.87	17.55	18.76
d1	3.0	RI	h2	3	(0.55, 0.15)	{53}	39	26.87	15.6	17.42
d1	3.0	RI	h2	3	(0.55, 0.2)	{72, 53, 125}	113	76.32	39.55	46.89
d1	3.0	RI	h2	3	(0.55, 0.25)	{72, 53, 125}	113	76.32	33.9	43.07
d1	3.0	RI	h2	3	(0.55, 0.3)	{72, 53, 143}	133	88.47	33.25	46.61
d1	3.0	RI	h2	3	(0.55, 0.35)	{72, 53, 143}	133	88.47	26.6	42.19
d1	3.0	RI	h2	3	(0.55, 0.4)	{143, 53, 183}	119	78.77	17.85	33.94
d1	3.0	RI	h2	3	(0.55, 0.45)	{143, 53, 183}	119	78.77	11.9	30.0
d1	3.0	RI	h2	3	(0.55, 0.5)	{143, 53, 183}	119	78.77	5.95	26.06
d1	3.0	RI	h2	3	(0.55, 0.55)	{143, 53, 183}	119	78.77	0.0	22.12
d1	3.0	RI	h2	3	(0.55, 0.6)	{143, 53, 183}	119	78.77	-5.95	18.19
d1	3.0	RI	h2	3	(0.55, 0.65)	{143, 53, 183}	119	78.77	-11.9	14.25
d1	3.0	RI	h2	3	(0.55, 0.7)	{143, 53, 183}	119	78.77	-17.85	10.31
d1	3.0	RI	h2	3	(0.55, 0.75)	{143, 53, 183}	119	78.77	-23.8	6.37
d1	3.0	RI	h2	3	(0.55, 0.8)	{143, 53, 183}	119	78.77	-29.75	2.43
d1	3.0	RI	h2	3	(0.55, 0.85)	{143, 53, 183}	119	78.77	-35.7	-1.51
d1	3.0	RI	h2	3	(0.55, 0.9)	{143, 53, 183}	119	78.77	-41.65	-5.45
d1	3.0	RI	h2	3	(0.55, 0.95)	{143, 53, 183}	119	78.77	-47.6	-9.39
d1	3.0	RI	h2	3	(0.55, 1.0)	{143, 53, 183}	119	78.77	-53.55	-13.32
d1	3.0	RI	h2	3	(0.6, 0.0)	{53}	32	22.69	19.2	19.2
d1	3.0	RI	h2	3	(0.6, 0.05)	{53}	32	22.69	17.6	18.07
d1	3.0	RI	h2	3	(0.6, 0.1)	{53}	32	22.69	16.0	16.93
d1	3.0	RI	h2	3	(0.6, 0.15)	{53}	32	22.69	14.4	15.8
d1	3.0	RI	h2	3	(0.6, 0.2)	{72, 53, 125}	82	58.45	32.8	37.51
d1	3.0	RI	h2	3	(0.6, 0.25)	{72, 53, 125}	82	58.45	28.7	34.59
d1	3.0	RI	h2	3	(0.6, 0.3)	{72, 53, 143}	91	64.28	27.3	35.32
d1	3.0	RI	h2	3	(0.6, 0.35)	{72, 53, 143}	91	64.28	22.75	32.1
d1	3.0	RI	h2	3	(0.6, 0.4)	{143, 53, 183}	78	55.15	15.6	24.74
d1	3.0	RI	h2	3	(0.6, 0.45)	{143, 53, 183}	78	55.15	11.7	21.98
d1	3.0	RI	h2	3	(0.6, 0.5)	{143, 53, 183}	78	55.15	7.8	19.23
d1	3.0	RI	h2	3	(0.6, 0.55)	{143, 53, 183}	78	55.15	3.9	16.47
d1	3.0	RI	h2	3	(0.6, 0.6)	{143, 53, 183}	78	55.15	0.0	13.71
d1	3.0	RI	h2	3	(0.6, 0.65)	{143, 53, 183}	78	55.15	-3.9	10.95
d1	3.0	RI	h2	3	(0.6, 0.7)	{143, 53, 183}	78	55.15	-7.8	8.2
d1	3.0	RI	h2	3	(0.6, 0.75)	{143, 53, 183}	78	55.15	-11.7	5.44
d1	3.0	RI	h2	3	(0.6, 0.8)	{143, 53, 183}	78	55.15	-15.6	2.68
d1	3.0	RI	h2	3	(0.6, 0.85)	{143, 53, 183}	78	55.15	-19.5	-0.08
d1	3.0	RI	h2	3	(0.6, 0.9)	{143, 53, 183}	78	55.15	-23.4	-2.83
d1	3.0	RI	h2	3	(0.6, 0.95)	{143, 53, 183}	78	55.15	-27.3	-5.59
d1	3.0	RI	h2	3	(0.6, 1.0)	{143, 53, 183}	78	55.15	-31.2	-8.35
d1	3.0	RI	h2	3	(0.65, 0.0)	{53}	26	18.98	16.9	16.9
d1	3.0	RI	h2	3	(0.65, 0.05)	{53}	26	18.98	15.6	15.95
d1	3.0	RI	h2	3	(0.65, 0.1)	{53}	26	18.98	14.3	15.0
d1	3.0	RI	h2	3	(0.65, 0.15)	{53}	26	18.98	13.0	14.05
d1	3.0	RI	h2	3	(0.65, 0.2)	{72, 53, 125}	68	49.8	30.6	34.24
d1	3.0	RI	h2	3	(0.65, 0.25)	{72, 53, 125}	68	49.8	27.2	31.75
d1	3.0	RI	h2	3	(0.65, 0.3)	{72, 53, 143}	74	53.78	25.9	31.97
d1	3.0	RI	h2	3	(0.65, 0.35)	{72, 53, 143}	74	53.78	22.2	29.28
d1	3.0	RI	h2	3	(0.65, 0.4)	{143, 53, 183}	60	44.04	15.0	21.39
d1	3.0	RI	h2	3	(0.65, 0.45)	{143, 53, 183}	60	44.04	12.0	19.18
d1	3.0	RI	h2	3	(0.65, 0.5)	{143, 53, 183}	60	44.04	9.0	16.98
d1	3.0	RI	h2	3	(0.65, 0.55)	{143, 53, 183}	60	44.04	6.0	14.78
