did	lamb	obj	method	budget	scheme	setM	I	W	RI	RW
d1	2.0	A	brute	1	(0.7, 0.55)	(10,)	34	26.81712580348944	5.099999999999994	9.050580808080804
d1	2.0	A	brute	1	(0.7, 0.55)	(141,)	26	20.416611570247934	3.8999999999999986	6.970863636363635
d1	2.0	A	brute	1	(0.7, 0.55)	(13,)	77	60.749623507805325	11.549999999999997	20.487707070707067
d1	2.0	A	brute	1	(0.7, 0.55)	(14,)	47	37.49225895316805	7.049999999999997	12.279257575757573
d1	2.0	A	brute	1	(0.7, 0.55)	(143,)	42	33.042865013774104	6.299999999999997	11.22642424242424
d1	2.0	A	brute	1	(0.7, 0.55)	(145,)	4	3.2509458218549128	0.5999999999999996	1.0119797979797978
d1	2.0	A	brute	1	(0.7, 0.55)	(19,)	46	36.407318640955005	6.899999999999995	12.17597474747474
d1	2.0	A	brute	1	(0.7, 0.55)	(148,)	14	10.894003673094582	2.099999999999998	3.8082979797979783
d1	2.0	A	brute	1	(0.7, 0.55)	(20,)	29	22.402194674012858	4.349999999999996	7.978792929292924
d1	2.0	A	brute	1	(0.7, 0.55)	(27,)	102	80.86755739210285	15.29999999999999	26.92284343434342
d1	2.0	A	brute	1	(0.7, 0.55)	(169,)	34	27.434380165289255	5.099999999999994	8.711090909090906
d1	2.0	A	brute	1	(0.7, 0.55)	(44,)	52	40.90825528007346	7.799999999999997	13.900459595959592
d1	2.0	A	brute	1	(0.7, 0.55)	(45,)	72	56.950036730945826	10.799999999999997	19.07747979797979
d1	2.0	A	brute	1	(0.7, 0.55)	(174,)	21	16.279458218549127	3.1499999999999986	5.746297979797978
d1	2.0	A	brute	1	(0.7, 0.55)	(173,)	61	47.887217630853996	9.149999999999991	16.362030303030295
d1	2.0	A	brute	1	(0.7, 0.55)	(47,)	40	31.612901744719927	6.0	10.61290404040404
d1	2.0	A	brute	1	(0.7, 0.55)	(50,)	44	34.57899908172635	6.599999999999994	11.781550505050504
d1	2.0	A	brute	1	(0.7, 0.55)	(53,)	39	30.361542699724524	5.849999999999994	10.601151515151507
d1	2.0	A	brute	1	(0.7, 0.55)	(183,)	41	31.771726354453627	6.149999999999999	11.225550505050503
d1	2.0	A	brute	1	(0.7, 0.55)	(65,)	46	36.03954086317722	6.899999999999995	12.37825252525252
d1	2.0	A	brute	1	(0.7, 0.55)	(67,)	35	27.86581267217631	5.25	9.173803030303027
d1	2.0	A	brute	1	(0.7, 0.55)	(71,)	15	11.301000918273646	2.25	4.284449494949494
d1	2.0	A	brute	1	(0.7, 0.55)	(72,)	34	26.543250688705236	5.099999999999994	9.201212121212116
d1	2.0	A	brute	1	(0.7, 0.55)	(73,)	68	54.049807162534435	10.199999999999989	17.872606060606053
d1	2.0	A	brute	1	(0.7, 0.55)	(76,)	43	33.76209366391184	6.449999999999996	11.530848484848484
d1	2.0	A	brute	1	(0.7, 0.55)	(77,)	59	46.856997245179066	8.849999999999994	15.528651515151509
d1	2.0	A	brute	1	(0.7, 0.55)	(206,)	46	36.88182736455464	6.899999999999995	11.914994949494943
d1	2.0	A	brute	1	(0.7, 0.55)	(80,)	59	46.76661157024794	8.849999999999994	15.57836363636363
d1	2.0	A	brute	1	(0.7, 0.55)	(86,)	71	56.39556473829201	10.649999999999991	18.682439393939386
d1	2.0	A	brute	1	(0.7, 0.55)	(92,)	47	37.734912764003674	7.049999999999997	12.145797979797976
d1	2.0	A	brute	1	(0.7, 0.55)	(99,)	84	66.68465564738291	12.599999999999994	22.123439393939393
d1	2.0	A	brute	1	(0.7, 0.55)	(111,)	69	55.07586776859504	10.349999999999994	18.008272727272722
d1	2.0	A	brute	1	(0.7, 0.55)	(125,)	34	27.222112029384757	5.099999999999994	8.82783838383838
d1	2.0	A	brute	1	(0.7, 0.6)	(1,)	88	68.5097337006428	8.799999999999997	20.494159779614314
d1	2.0	A	brute	1	(0.7, 0.6)	(10,)	34	26.81712580348944	3.3999999999999986	7.709724517906334
d1	2.0	A	brute	1	(0.7, 0.6)	(141,)	26	20.416611570247934	2.5999999999999996	5.95003305785124
d1	2.0	A	brute	1	(0.7, 0.6)	(13,)	77	60.749623507805325	7.700000000000003	17.450225895316805
d1	2.0	A	brute	1	(0.7, 0.6)	(14,)	47	37.49225895316805	4.699999999999999	10.40464462809917
d1	2.0	A	brute	1	(0.7, 0.6)	(143,)	42	33.042865013774104	4.199999999999999	9.574280991735538
d1	2.0	A	brute	1	(0.7, 0.6)	(145,)	4	3.2509458218549128	0.3999999999999999	0.8494325068870523
d1	2.0	A	brute	1	(0.7, 0.6)	(19,)	46	36.407318640955005	4.599999999999998	10.355608815426994
d1	2.0	A	brute	1	(0.7, 0.6)	(148,)	14	10.894003673094582	1.3999999999999986	3.26359779614325
d1	2.0	A	brute	1	(0.7, 0.6)	(20,)	29	22.402194674012858	2.8999999999999986	6.858683195592283
d1	2.0	A	brute	1	(0.7, 0.6)	(22,)	67	53.58977043158862	6.700000000000003	14.74613774104683
d1	2.0	A	brute	1	(0.7, 0.6)	(27,)	102	80.86755739210285	10.199999999999996	22.879465564738283
d1	2.0	A	brute	1	(0.7, 0.6)	(33,)	64	50.81651974288338	6.399999999999999	14.31008815426997
d1	2.0	A	brute	1	(0.7, 0.6)	(169,)	34	27.434380165289255	3.3999999999999986	7.339371900826446
d1	2.0	A	brute	1	(0.7, 0.6)	(41,)	72	57.07859504132231	7.200000000000003	16.152842975206617
d1	2.0	A	brute	1	(0.7, 0.6)	(44,)	52	40.90825528007346	5.199999999999999	11.85504683195592
d1	2.0	A	brute	1	(0.7, 0.6)	(45,)	72	56.950036730945826	7.200000000000003	16.229977961432503
d1	2.0	A	brute	1	(0.7, 0.6)	(174,)	21	16.279458218549127	2.0999999999999996	4.932325068870524
d1	2.0	A	brute	1	(0.7, 0.6)	(173,)	61	47.887217630853996	6.099999999999994	13.9676694214876
d1	2.0	A	brute	1	(0.7, 0.6)	(47,)	40	31.612901744719927	4.0	9.032258953168043
d1	2.0	A	brute	1	(0.7, 0.6)	(50,)	44	34.57899908172635	4.399999999999999	10.052600550964186
d1	2.0	A	brute	1	(0.7, 0.6)	(53,)	39	30.361542699724524	3.8999999999999986	9.083074380165282
d1	2.0	A	brute	1	(0.7, 0.6)	(183,)	41	31.771726354453627	4.100000000000001	9.636964187327823
d1	2.0	A	brute	1	(0.7, 0.6)	(65,)	46	36.03954086317722	4.599999999999998	10.576275482093664
d1	2.0	A	brute	1	(0.7, 0.6)	(67,)	35	27.86581267217631	3.5	7.780512396694213
d1	2.0	A	brute	1	(0.7, 0.6)	(71,)	15	11.301000918273646	1.5	3.719399449035813
d1	2.0	A	brute	1	(0.7, 0.6)	(72,)	34	26.543250688705236	3.3999999999999986	7.874049586776856
d1	2.0	A	brute	1	(0.7, 0.6)	(73,)	68	54.049807162534435	6.799999999999997	15.170115702479336
d1	2.0	A	brute	1	(0.7, 0.6)	(74,)	40	31.427713498622587	4.0	9.143371900826448
d1	2.0	A	brute	1	(0.7, 0.6)	(76,)	43	33.76209366391184	4.299999999999997	9.842743801652894
d1	2.0	A	brute	1	(0.7, 0.6)	(204,)	59	46.5401652892562	5.899999999999999	13.375900826446276
d1	2.0	A	brute	1	(0.7, 0.6)	(77,)	59	46.856997245179066	5.899999999999999	13.185801652892557
d1	2.0	A	brute	1	(0.7, 0.6)	(206,)	46	36.88182736455464	4.599999999999998	10.070903581267213
d1	2.0	A	brute	1	(0.7, 0.6)	(80,)	59	46.76661157024794	5.899999999999999	13.240033057851235
d1	2.0	A	brute	1	(0.7, 0.6)	(86,)	71	56.39556473829201	7.099999999999994	15.862661157024789
d1	2.0	A	brute	1	(0.7, 0.6)	(215,)	8	6.119522497704316	0.7999999999999998	1.9282865013774102
d1	2.0	A	brute	1	(0.7, 0.6)	(92,)	47	37.734912764003674	4.699999999999999	10.259052341597794
d1	2.0	A	brute	1	(0.7, 0.6)	(99,)	84	66.68465564738291	8.399999999999999	18.78920661157025
d1	2.0	A	brute	1	(0.7, 0.6)	(101,)	59	46.550863177226816	5.899999999999999	13.369482093663908
d1	2.0	A	brute	1	(0.7, 0.6)	(111,)	69	55.07586776859504	6.899999999999999	15.254479338842977
d1	2.0	A	brute	1	(0.7, 0.6)	(125,)	34	27.222112029384757	3.3999999999999986	7.466732782369142
d1	2.0	A	brute	1	(0.7, 0.65)	(1,)	88	68.5097337006428	4.3999999999999915	17.068673094582174
d1	2.0	A	brute	1	(0.7, 0.65)	(131,)	29	22.808769513314967	1.4499999999999957	5.474299816345267
d1	2.0	A	brute	1	(0.7, 0.65)	(10,)	34	26.81712580348944	1.6999999999999957	6.368868227731863
d1	2.0	A	brute	1	(0.7, 0.65)	(141,)	26	20.416611570247934	1.2999999999999972	4.9292024793388425
d1	2.0	A	brute	1	(0.7, 0.65)	(13,)	77	60.749623507805325	3.8499999999999943	14.412744719926536
d1	2.0	A	brute	1	(0.7, 0.65)	(14,)	47	37.49225895316805	2.349999999999998	8.530031680440768
d1	2.0	A	brute	1	(0.7, 0.65)	(143,)	42	33.042865013774104	2.099999999999998	7.9221377410468286
d1	2.0	A	brute	1	(0.7, 0.65)	(145,)	4	3.2509458218549128	0.19999999999999973	0.6868852157943066
d1	2.0	A	brute	1	(0.7, 0.65)	(19,)	46	36.407318640955005	2.2999999999999936	8.53524288337924
d1	2.0	A	brute	1	(0.7, 0.65)	(148,)	14	10.894003673094582	0.6999999999999993	2.7188976124885205
d1	2.0	A	brute	1	(0.7, 0.65)	(20,)	29	22.402194674012858	1.4499999999999957	5.738573461891638
d1	2.0	A	brute	1	(0.7, 0.65)	(22,)	67	53.58977043158862	3.3499999999999943	12.066649219467394
d1	2.0	A	brute	1	(0.7, 0.65)	(152,)	42	33.57408631772268	2.099999999999998	7.576843893480255
d1	2.0	A	brute	1	(0.7, 0.65)	(27,)	102	80.86755739210285	5.099999999999994	18.836087695133138
d1	2.0	A	brute	1	(0.7, 0.65)	(32,)	68	54.01913682277318	3.3999999999999915	12.487561065197426
d1	2.0	A	brute	1	(0.7, 0.65)	(33,)	64	50.81651974288338	3.1999999999999957	11.769262167125802
d1	2.0	A	brute	1	(0.7, 0.65)	(169,)	34	27.434380165289255	1.6999999999999957	5.967652892561979
d1	2.0	A	brute	1	(0.7, 0.65)	(41,)	72	57.07859504132231	3.5999999999999943	13.298913223140495
d1	2.0	A	brute	1	(0.7, 0.65)	(44,)	52	40.90825528007346	2.5999999999999943	9.80963406795225
d1	2.0	A	brute	1	(0.7, 0.65)	(45,)	72	56.950036730945826	3.5999999999999943	13.382476124885208
d1	2.0	A	brute	1	(0.7, 0.65)	(174,)	21	16.279458218549127	1.049999999999999	4.118352157943066
d1	2.0	A	brute	1	(0.7, 0.65)	(173,)	61	47.887217630853996	3.049999999999997	11.573308539944897
d1	2.0	A	brute	1	(0.7, 0.65)	(47,)	40	31.612901744719927	2.0	7.451613865932046
d1	2.0	A	brute	1	(0.7, 0.65)	(50,)	44	34.57899908172635	2.1999999999999957	8.323650596877869
d1	2.0	A	brute	1	(0.7, 0.65)	(53,)	39	30.361542699724524	1.9499999999999957	7.5649972451790575
d1	2.0	A	brute	1	(0.7, 0.65)	(183,)	41	31.771726354453627	2.049999999999997	8.04837786960514
d1	2.0	A	brute	1	(0.7, 0.65)	(65,)	46	36.03954086317722	2.2999999999999936	8.7742984389348
d1	2.0	A	brute	1	(0.7, 0.65)	(67,)	35	27.86581267217631	1.75	6.387221763085396
d1	2.0	A	brute	1	(0.7, 0.65)	(197,)	36	28.747281910009185	1.7999999999999972	6.514266758494028
d1	2.0	A	brute	1	(0.7, 0.65)	(71,)	15	11.301000918273646	0.75	3.15434940312213
d1	2.0	A	brute	1	(0.7, 0.65)	(72,)	34	26.543250688705236	1.6999999999999957	6.546887052341592
d1	2.0	A	brute	1	(0.7, 0.65)	(73,)	68	54.049807162534435	3.3999999999999915	12.467625344352612
d1	2.0	A	brute	1	(0.7, 0.65)	(74,)	40	31.427713498622587	2.0	7.571986225895319
d1	2.0	A	brute	1	(0.7, 0.65)	(76,)	43	33.76209366391184	2.1499999999999986	8.1546391184573
d1	2.0	A	brute	1	(0.7, 0.65)	(204,)	59	46.5401652892562	2.9499999999999957	11.048892561983465
d1	2.0	A	brute	1	(0.7, 0.65)	(77,)	59	46.856997245179066	2.9499999999999957	10.842951790633602
d1	2.0	A	brute	1	(0.7, 0.65)	(207,)	46	36.35869605142333	2.2999999999999936	8.566847566574829
d1	2.0	A	brute	1	(0.7, 0.65)	(80,)	59	46.76661157024794	2.9499999999999957	10.901702479338837
d1	2.0	A	brute	1	(0.7, 0.65)	(206,)	46	36.88182736455464	2.2999999999999936	8.22681221303948
d1	2.0	A	brute	1	(0.7, 0.65)	(86,)	71	56.39556473829201	3.549999999999997	13.042882920110188
d1	2.0	A	brute	1	(0.7, 0.65)	(215,)	8	6.119522497704316	0.39999999999999947	1.622310376492194
d1	2.0	A	brute	1	(0.7, 0.65)	(92,)	47	37.734912764003674	2.349999999999998	8.372306703397609
d1	2.0	A	brute	1	(0.7, 0.65)	(96,)	21	16.616299357208447	1.049999999999999	3.899405417814508
d1	2.0	A	brute	1	(0.7, 0.65)	(99,)	84	66.68465564738291	4.199999999999996	15.454973829201101
d1	2.0	A	brute	1	(0.7, 0.65)	(101,)	59	46.550863177226816	2.9499999999999957	11.041938934802566
d1	2.0	A	brute	1	(0.7, 0.65)	(108,)	59	47.13995408631772	2.9499999999999957	10.659029843893478
d1	2.0	A	brute	1	(0.7, 0.65)	(111,)	69	55.07586776859504	3.4499999999999957	12.50068595041322
d1	2.0	A	brute	1	(0.7, 0.65)	(125,)	34	27.222112029384757	1.6999999999999957	6.105627180899905
d1	2.0	A	brute	1	(0.7, 0.7)	(1,)	88	68.5097337006428	0.0	13.64318640955004
d1	2.0	A	brute	1	(0.7, 0.7)	(131,)	29	22.808769513314967	0.0	4.333861340679521
d1	2.0	A	brute	1	(0.7, 0.7)	(135,)	22	17.54161616161616	0.0	3.120868686868686
d1	2.0	A	brute	1	(0.7, 0.7)	(10,)	34	26.81712580348944	0.0	5.028011937557391
d1	2.0	A	brute	1	(0.7, 0.7)	(141,)	26	20.416611570247934	0.0	3.908371900826447
d1	2.0	A	brute	1	(0.7, 0.7)	(13,)	77	60.749623507805325	0.0	11.375263544536274
d1	2.0	A	brute	1	(0.7, 0.7)	(14,)	47	37.49225895316805	0.0	6.6554187327823655
d1	2.0	A	brute	1	(0.7, 0.7)	(143,)	42	33.042865013774104	0.0	6.269994490358126
d1	2.0	A	brute	1	(0.7, 0.7)	(145,)	4	3.2509458218549128	0.0	0.5243379247015612
d1	2.0	A	brute	1	(0.7, 0.7)	(19,)	46	36.407318640955005	0.0	6.714876951331494
d1	2.0	A	brute	1	(0.7, 0.7)	(148,)	14	10.894003673094582	0.0	2.174197428833792
d1	2.0	A	brute	1	(0.7, 0.7)	(20,)	29	22.402194674012858	0.0	4.6184637281909975
d1	2.0	A	brute	1	(0.7, 0.7)	(22,)	67	53.58977043158862	0.0	9.387160697887971
d1	2.0	A	brute	1	(0.7, 0.7)	(152,)	42	33.57408631772268	0.0	5.898139577594122
d1	2.0	A	brute	1	(0.7, 0.7)	(24,)	29	23.01087235996327	0.0	4.19238934802571
d1	2.0	A	brute	1	(0.7, 0.7)	(27,)	102	80.86755739210285	0.0	14.792709825528
d1	2.0	A	brute	1	(0.7, 0.7)	(29,)	8	6.348595041322314	0.0	1.1559834710743804
d1	2.0	A	brute	1	(0.7, 0.7)	(32,)	68	54.01913682277318	0.0	9.78660422405877
d1	2.0	A	brute	1	(0.7, 0.7)	(33,)	64	50.81651974288338	0.0	9.228436179981635
d1	2.0	A	brute	1	(0.7, 0.7)	(169,)	34	27.434380165289255	0.0	4.595933884297519
d1	2.0	A	brute	1	(0.7, 0.7)	(41,)	72	57.07859504132231	0.0	10.444983471074387
d1	2.0	A	brute	1	(0.7, 0.7)	(44,)	52	40.90825528007346	0.0	7.7642213039485775
d1	2.0	A	brute	1	(0.7, 0.7)	(45,)	72	56.950036730945826	0.0	10.53497428833792
d1	2.0	A	brute	1	(0.7, 0.7)	(174,)	21	16.279458218549127	0.0	3.3043792470156106
d1	2.0	A	brute	1	(0.7, 0.7)	(173,)	61	47.887217630853996	0.0	9.178947658402201
d1	2.0	A	brute	1	(0.7, 0.7)	(47,)	40	31.612901744719927	0.0	5.870968778696053
d1	2.0	A	brute	1	(0.7, 0.7)	(50,)	44	34.57899908172635	0.0	6.594700642791551
d1	2.0	A	brute	1	(0.7, 0.7)	(53,)	39	30.361542699724524	0.0	6.046920110192833
d1	2.0	A	brute	1	(0.7, 0.7)	(183,)	41	31.771726354453627	0.0	6.459791551882461
d1	2.0	A	brute	1	(0.7, 0.7)	(65,)	46	36.03954086317722	0.0	6.972321395775943
d1	2.0	A	brute	1	(0.7, 0.7)	(67,)	35	27.86581267217631	0.0	4.993931129476582
d1	2.0	A	brute	1	(0.7, 0.7)	(197,)	36	28.747281910009185	0.0	5.076902662993572
d1	2.0	A	brute	1	(0.7, 0.7)	(71,)	15	11.301000918273646	0.0	2.589299357208448
d1	2.0	A	brute	1	(0.7, 0.7)	(72,)	34	26.543250688705236	0.0	5.219724517906332
d1	2.0	A	brute	1	(0.7, 0.7)	(73,)	68	54.049807162534435	0.0	9.765134986225895
d1	2.0	A	brute	1	(0.7, 0.7)	(74,)	40	31.427713498622587	0.0	6.00060055096419
d1	2.0	A	brute	1	(0.7, 0.7)	(76,)	43	33.76209366391184	0.0	6.4665344352617105
d1	2.0	A	brute	1	(0.7, 0.7)	(204,)	59	46.5401652892562	0.0	8.72188429752066
d1	2.0	A	brute	1	(0.7, 0.7)	(77,)	59	46.856997245179066	0.0	8.500101928374654
d1	2.0	A	brute	1	(0.7, 0.7)	(207,)	46	36.35869605142333	0.0	6.748912764003666
d1	2.0	A	brute	1	(0.7, 0.7)	(80,)	59	46.76661157024794	0.0	8.56337190082644
d1	2.0	A	brute	1	(0.7, 0.7)	(206,)	46	36.88182736455464	0.0	6.38272084481175
d1	2.0	A	brute	1	(0.7, 0.7)	(86,)	71	56.39556473829201	0.0	10.223104683195594
d1	2.0	A	brute	1	(0.7, 0.7)	(215,)	8	6.119522497704316	0.0	1.3163342516069791
d1	2.0	A	brute	1	(0.7, 0.7)	(92,)	47	37.734912764003674	0.0	6.485561065197427
d1	2.0	A	brute	1	(0.7, 0.7)	(96,)	21	16.616299357208447	0.0	3.068590449954087
d1	2.0	A	brute	1	(0.7, 0.7)	(98,)	12	9.400863177226814	0.0	1.8193957759412296
d1	2.0	A	brute	1	(0.7, 0.7)	(99,)	84	66.68465564738291	0.0	12.12074104683196
d1	2.0	A	brute	1	(0.7, 0.7)	(101,)	59	46.550863177226816	0.0	8.714395775941227
d1	2.0	A	brute	1	(0.7, 0.7)	(108,)	59	47.13995408631772	0.0	8.302032139577591
d1	2.0	A	brute	1	(0.7, 0.7)	(111,)	69	55.07586776859504	0.0	9.746892561983472
d1	2.0	A	brute	1	(0.7, 0.7)	(125,)	34	27.222112029384757	0.0	4.744521579430668
d1	2.0	A	brute	1	(0.7, 0.75)	(1,)	88	68.5097337006428	-4.400000000000006	10.2176997245179
d1	2.0	A	brute	1	(0.7, 0.75)	(131,)	29	22.808769513314967	-1.4500000000000028	3.1934228650137726
d1	2.0	A	brute	1	(0.7, 0.75)	(135,)	22	17.54161616161616	-1.1000000000000014	2.2437878787878773
d1	2.0	A	brute	1	(0.7, 0.75)	(10,)	34	26.81712580348944	-1.7000000000000028	3.687155647382916
d1	2.0	A	brute	1	(0.7, 0.75)	(141,)	26	20.416611570247934	-1.3000000000000007	2.88754132231405
d1	2.0	A	brute	1	(0.7, 0.75)	(13,)	77	60.749623507805325	-3.8500000000000014	8.337782369146005
d1	2.0	A	brute	1	(0.7, 0.75)	(14,)	47	37.49225895316805	-2.3500000000000014	4.780805785123963
d1	2.0	A	brute	1	(0.7, 0.75)	(143,)	42	33.042865013774104	-2.1000000000000014	4.61785123966942
d1	2.0	A	brute	1	(0.7, 0.75)	(145,)	4	3.2509458218549128	-0.20000000000000018	0.36179063360881525
d1	2.0	A	brute	1	(0.7, 0.75)	(19,)	46	36.407318640955005	-2.3000000000000043	4.89451101928374
d1	2.0	A	brute	1	(0.7, 0.75)	(148,)	14	10.894003673094582	-0.7000000000000011	1.6294972451790617
d1	2.0	A	brute	1	(0.7, 0.75)	(20,)	29	22.402194674012858	-1.4500000000000028	3.498353994490355
d1	2.0	A	brute	1	(0.7, 0.75)	(22,)	67	53.58977043158862	-3.3500000000000014	6.7076721763085345
d1	2.0	A	brute	1	(0.7, 0.75)	(152,)	42	33.57408631772268	-2.1000000000000014	4.219435261707986
d1	2.0	A	brute	1	(0.7, 0.75)	(24,)	29	23.01087235996327	-1.4500000000000028	3.0418457300275463
d1	2.0	A	brute	1	(0.7, 0.75)	(27,)	102	80.86755739210285	-5.1000000000000085	10.749331955922855
d1	2.0	A	brute	1	(0.7, 0.75)	(29,)	8	6.348595041322314	-0.40000000000000036	0.8385537190082637
d1	2.0	A	brute	1	(0.7, 0.75)	(32,)	68	54.01913682277318	-3.4000000000000057	7.085647382920115
d1	2.0	A	brute	1	(0.7, 0.75)	(33,)	64	50.81651974288338	-3.200000000000003	6.687610192837461
d1	2.0	A	brute	1	(0.7, 0.75)	(169,)	34	27.434380165289255	-1.7000000000000028	3.224214876033056
d1	2.0	A	brute	1	(0.7, 0.75)	(41,)	72	57.07859504132231	-3.6000000000000014	7.591053719008265
d1	2.0	A	brute	1	(0.7, 0.75)	(44,)	52	40.90825528007346	-2.6000000000000014	5.718808539944902
d1	2.0	A	brute	1	(0.7, 0.75)	(45,)	72	56.950036730945826	-3.6000000000000014	7.687472451790633
d1	2.0	A	brute	1	(0.7, 0.75)	(174,)	21	16.279458218549127	-1.0500000000000007	2.490406336088153
d1	2.0	A	brute	1	(0.7, 0.75)	(173,)	61	47.887217630853996	-3.0500000000000043	6.7845867768594985
d1	2.0	A	brute	1	(0.7, 0.75)	(47,)	40	31.612901744719927	-2.0	4.290323691460053
d1	2.0	A	brute	1	(0.7, 0.75)	(50,)	44	34.57899908172635	-2.200000000000003	4.8657506887052335
d1	2.0	A	brute	1	(0.7, 0.75)	(53,)	39	30.361542699724524	-1.9500000000000028	4.528842975206604
d1	2.0	A	brute	1	(0.7, 0.75)	(183,)	41	31.771726354453627	-2.0500000000000007	4.871205234159778
d1	2.0	A	brute	1	(0.7, 0.75)	(65,)	46	36.03954086317722	-2.3000000000000043	5.170344352617079
d1	2.0	A	brute	1	(0.7, 0.75)	(67,)	35	27.86581267217631	-1.75	3.600640495867765
d1	2.0	A	brute	1	(0.7, 0.75)	(196,)	8	6.389063360881543	-0.40000000000000036	0.8082024793388429
d1	2.0	A	brute	1	(0.7, 0.75)	(197,)	36	28.747281910009185	-1.8000000000000007	3.6395385674931084
d1	2.0	A	brute	1	(0.7, 0.75)	(71,)	15	11.301000918273646	-0.75	2.0242493112947653
d1	2.0	A	brute	1	(0.7, 0.75)	(72,)	34	26.543250688705236	-1.7000000000000028	3.8925619834710687
d1	2.0	A	brute	1	(0.7, 0.75)	(73,)	68	54.049807162534435	-3.4000000000000057	7.062644628099164
d1	2.0	A	brute	1	(0.7, 0.75)	(74,)	40	31.427713498622587	-2.0	4.429214876033058
d1	2.0	A	brute	1	(0.7, 0.75)	(76,)	43	33.76209366391184	-2.150000000000002	4.778429752066117
d1	2.0	A	brute	1	(0.7, 0.75)	(204,)	59	46.5401652892562	-2.950000000000003	6.394876033057848
d1	2.0	A	brute	1	(0.7, 0.75)	(77,)	59	46.856997245179066	-2.950000000000003	6.157252066115696
d1	2.0	A	brute	1	(0.7, 0.75)	(207,)	46	36.35869605142333	-2.3000000000000043	4.930977961432497
d1	2.0	A	brute	1	(0.7, 0.75)	(80,)	59	46.76661157024794	-2.950000000000003	6.225041322314041
d1	2.0	A	brute	1	(0.7, 0.75)	(206,)	46	36.88182736455464	-2.3000000000000043	4.538629476584017
d1	2.0	A	brute	1	(0.7, 0.75)	(86,)	71	56.39556473829201	-3.5500000000000043	7.4033264462809925
d1	2.0	A	brute	1	(0.7, 0.75)	(215,)	8	6.119522497704316	-0.40000000000000036	1.010358126721763
d1	2.0	A	brute	1	(0.7, 0.75)	(90,)	18	14.376464646464648	-0.9000000000000004	1.817651515151514
d1	2.0	A	brute	1	(0.7, 0.75)	(92,)	47	37.734912764003674	-2.3500000000000014	4.598815426997241
d1	2.0	A	brute	1	(0.7, 0.75)	(96,)	21	16.616299357208447	-1.0500000000000007	2.2377754820936637
d1	2.0	A	brute	1	(0.7, 0.75)	(98,)	12	9.400863177226814	-0.6000000000000014	1.3493526170798882
d1	2.0	A	brute	1	(0.7, 0.75)	(99,)	84	66.68465564738291	-4.200000000000003	8.78650826446281
d1	2.0	A	brute	1	(0.7, 0.75)	(101,)	59	46.550863177226816	-2.950000000000003	6.386852617079882
d1	2.0	A	brute	1	(0.7, 0.75)	(108,)	59	47.13995408631772	-2.950000000000003	5.945034435261704
d1	2.0	A	brute	1	(0.7, 0.75)	(111,)	69	55.07586776859504	-3.450000000000003	6.993099173553716
d1	2.0	A	brute	1	(0.7, 0.75)	(125,)	34	27.222112029384757	-1.7000000000000028	3.3834159779614303
d1	2.0	A	brute	1	(0.7, 0.8)	(1,)	88	68.5097337006428	-8.800000000000011	6.792213039485752
d1	2.0	A	brute	1	(0.7, 0.8)	(131,)	29	22.808769513314967	-2.9000000000000057	2.0529843893480226
d1	2.0	A	brute	1	(0.7, 0.8)	(135,)	22	17.54161616161616	-2.200000000000003	1.3667070707070685
d1	2.0	A	brute	1	(0.7, 0.8)	(10,)	34	26.81712580348944	-3.4000000000000057	2.3462993572084443
d1	2.0	A	brute	1	(0.7, 0.8)	(141,)	26	20.416611570247934	-2.6000000000000014	1.8667107438016508
d1	2.0	A	brute	1	(0.7, 0.8)	(13,)	77	60.749623507805325	-7.700000000000003	5.300301193755736
d1	2.0	A	brute	1	(0.7, 0.8)	(14,)	47	37.49225895316805	-4.700000000000003	2.906192837465561
d1	2.0	A	brute	1	(0.7, 0.8)	(143,)	42	33.042865013774104	-4.200000000000003	2.9657079889807143
d1	2.0	A	brute	1	(0.7, 0.8)	(145,)	4	3.2509458218549128	-0.40000000000000036	0.19924334251606934
d1	2.0	A	brute	1	(0.7, 0.8)	(19,)	46	36.407318640955005	-4.6000000000000085	3.0741450872359906
d1	2.0	A	brute	1	(0.7, 0.8)	(148,)	14	10.894003673094582	-1.4000000000000021	1.0847970615243323
d1	2.0	A	brute	1	(0.7, 0.8)	(20,)	29	22.402194674012858	-2.9000000000000057	2.3782442607897103
d1	2.0	A	brute	1	(0.7, 0.8)	(22,)	67	53.58977043158862	-6.700000000000003	4.028183654729098
d1	2.0	A	brute	1	(0.7, 0.8)	(152,)	42	33.57408631772268	-4.200000000000003	2.5407309458218528
d1	2.0	A	brute	1	(0.7, 0.8)	(24,)	29	23.01087235996327	-2.9000000000000057	1.8913021120293827
d1	2.0	A	brute	1	(0.7, 0.8)	(27,)	102	80.86755739210285	-10.200000000000017	6.705954086317703
d1	2.0	A	brute	1	(0.7, 0.8)	(29,)	8	6.348595041322314	-0.8000000000000007	0.5211239669421479
d1	2.0	A	brute	1	(0.7, 0.8)	(32,)	68	54.01913682277318	-6.800000000000011	4.384690541781453
d1	2.0	A	brute	1	(0.7, 0.8)	(33,)	64	50.81651974288338	-6.400000000000006	4.146784205693294
d1	2.0	A	brute	1	(0.7, 0.8)	(169,)	34	27.434380165289255	-3.4000000000000057	1.8524958677685923
d1	2.0	A	brute	1	(0.7, 0.8)	(41,)	72	57.07859504132231	-7.200000000000003	4.73712396694215
d1	2.0	A	brute	1	(0.7, 0.8)	(44,)	52	40.90825528007346	-5.200000000000003	3.6733957759412306
